log2FoldChange,pvalue,padj,LLgeneAbbrev
-0.334068448,0.074310282,0.308050565,ankrd13d
-0.284680027,0.074316871,0.308050565,rtca
0.239762109,0.074333816,0.308050565,negr1
0.334472372,0.074335936,0.308050565,FO704610.1
-0.2331665,0.074363974,0.308092177,psmb4
-0.261422481,0.074494289,0.308477661,amt
-0.258820858,0.074497098,0.308477661,rpe
-0.307588296,0.074527886,0.308477661,med29
-0.325818747,0.074529097,0.308477661,si:ch73-71c20.5
0.327217395,0.074608148,0.308692122,si:dkey-202l22.6
-0.239510444,0.074630586,0.308692122,mfge8a
-0.257094916,0.074635007,0.308692122,si:dkey-151g10.6
-0.333184405,0.074694585,0.308826111,gpia
0.319115817,0.074703483,0.308826111,tango2
-0.28270102,0.074752448,0.308953923,anxa2a
-0.417082218,0.074829169,0.309172094,ndufb11
-0.326234118,0.074841355,0.309172094,bbs2
-0.401706042,0.074881315,0.309262542,hipk1a
-0.391539594,0.074945326,0.309452252,naf1
0.333051496,0.074999774,0.309558641,gpr37a
-0.336202931,0.075007258,0.309558641,mrpl44
-0.283636383,0.075029522,0.309575897,si:ch211-11k18.4
-0.290559993,0.075083948,0.309637686,cldn11b
-0.507761407,0.075086719,0.309637686,zgc:77197
0.604449696,0.075112172,0.309637686,XLOC_025423
-0.344619843,0.075116847,0.309637686,ppiab
0.354555067,0.075345559,0.310450282,ttyh3a
-0.256006101,0.075364185,0.310450282,pa2g4b
-0.342194777,0.075368384,0.310450282,ttc21b
0.462610805,0.075597124,0.311317578,RASA2
-0.339499986,0.07566817,0.311512708,ccdc61
0.428416521,0.075695716,0.311512708,cdr2a
0.479383542,0.075729918,0.311512708,ppp2r5a
-0.230335052,0.07573064,0.311512708,prpf19
-0.268593859,0.075735492,0.311512708,polr2f
-0.433002612,0.075783252,0.311602033,krt96
0.431765493,0.075798939,0.311602033,tet1
-0.357868069,0.075811815,0.311602033,slc9a6b
0.47158119,0.075914765,0.311878415,XLOC_027591
-0.507756692,0.075915495,0.311878415,odf3l2a
-0.536038248,0.076010548,0.312185993,hoxb4a
0.346607694,0.076050426,0.312185993,havcr1
-0.395256831,0.076052752,0.312185993,agbl5
-0.219123849,0.076069143,0.312185993,wipi2
-0.250105422,0.076081545,0.312185993,slc25a33
0.416394035,0.076174639,0.312493086,mef2ab
0.634457909,0.076220334,0.312605628,hsp70.3
0.333944722,0.076349116,0.313058808,kmt5c
-0.317850202,0.076413348,0.313247151,hectd3
-0.281592849,0.076441587,0.313287891,rpl9
-0.370223329,0.076521439,0.313540095,znf1178
0.399738943,0.076579839,0.313704299,hdac11
-0.29047016,0.0766137,0.313767928,gabrp
0.417338311,0.0766725,0.313933635,tmem200a
-0.326325374,0.076758412,0.314176256,snrnp40
0.334003246,0.076768461,0.314176256,RUNDC1
-0.27458409,0.076812382,0.31428087,ajuba
-0.330973897,0.076859142,0.31439705,ifrd1
-0.303078066,0.076887112,0.314436327,nr2f5
-0.343997941,0.076909761,0.314453832,hmgb2b
-0.260553934,0.076987959,0.314698394,trub2
-0.400115897,0.07708555,0.314948003,lxn
0.321270953,0.077098013,0.314948003,nos1apa
0.238962775,0.077104216,0.314948003,htra1b
0.294177263,0.077150386,0.315037658,rbm24a
0.241907205,0.077162971,0.315037658,agpat2
-0.359381944,0.077214191,0.315114267,aldh1l2
-0.293535026,0.077246589,0.315114267,zgc:92873
0.237290002,0.077251185,0.315114267,tent4b
-0.304699895,0.077255364,0.315114267,dmtf1
-0.236451989,0.077276482,0.315125321,pcca
-0.293422677,0.077352793,0.315361386,chrnb3a
0.24176921,0.077433938,0.315617042,itpk1b
-0.389945675,0.077472914,0.315700742,tchp
0.486659781,0.077562282,0.315891526,nsmfa
0.386447841,0.077574818,0.315891526,purab
-0.261317618,0.077575091,0.315891526,wdr32
0.467232851,0.077648303,0.31610587,XLOC_027918
-0.363356991,0.077664659,0.31610587,fam184a
-0.282268051,0.077717149,0.316244324,sirt1
0.288774963,0.077745557,0.31628474,maml3
-0.286129572,0.077777472,0.3163394,eny2
0.430699112,0.077835016,0.316452816,gna14
-0.259407932,0.077850705,0.316452816,sept5a
-0.301088415,0.07786099,0.316452816,hbae3
-0.29107996,0.077879299,0.316452816,anapc11
-0.309569401,0.07792281,0.316534434,tuba8l3
0.296364937,0.077936365,0.316534434,pdik1l
-0.295482478,0.077988126,0.316669528,nedd9
-0.277973747,0.078059781,0.31688532,tuba8l
-0.234751519,0.078092143,0.316941535,spns1
-0.245239198,0.07825905,0.317543653,usp39
-0.22316246,0.078297544,0.317624562,hiat1b
0.369812796,0.078362024,0.317749999,clcn5a
0.272999122,0.078376816,0.317749999,spsb1
-0.234107725,0.078385758,0.317749999,sfswap
-0.424983767,0.078423663,0.317749999,zpld1a
-0.253468086,0.07843936,0.317749999,cndp2
0.291737688,0.07845486,0.317749999,slc35e1
-0.336815032,0.078458394,0.317749999,zgc:165481
-0.41886985,0.078499724,0.317842191,ddx59
-0.314677664,0.078519501,0.317847089,ttc3
0.251071434,0.078577171,0.318005342,im:7142702
0.560318114,0.078596465,0.318008244,si:ch73-91k6.2
-0.262578627,0.078624313,0.318045749,lima1a
0.443891685,0.078644936,0.318054019,cxcl12a
-0.359941771,0.078698837,0.318196832,rpp25b
-0.275451366,0.078754002,0.31828006,wdsub1
-0.38489827,0.078782985,0.31828006,tbce
-0.312505573,0.078806812,0.31828006,astn1
-0.313006505,0.07881353,0.31828006,zgc:110821
0.352593833,0.078828155,0.31828006,pdxp
-0.284291976,0.078830975,0.31828006,noc3l
0.450306317,0.078874013,0.318331793,tspan33b
-0.341443132,0.078880978,0.318331793,cntn5
0.270983844,0.078914181,0.31839073,zbtb4
-0.29641209,0.079000461,0.318663734,stub1
-0.356340849,0.079057792,0.31881987,cdc26
-0.492816273,0.079096025,0.318898928,pars2
-0.246512453,0.079137325,0.318990316,zfand2a
-0.225535892,0.079287578,0.319381974,sept2
0.366903063,0.079287777,0.319381974,ctdp1
0.372377583,0.07929046,0.319381974,si:ch1073-392o20.2
-0.314607861,0.079362447,0.319560481,man1b1a
-0.231300018,0.079372111,0.319560481,vps41
0.284063709,0.079454885,0.319760625,taok1a
-0.553058911,0.07945918,0.319760625,aoc1
-0.399162127,0.079508971,0.3198858,slc4a1a
-0.292146906,0.079551959,0.319955346,setdb1b
-0.262660621,0.079570022,0.319955346,serinc4
-0.350011572,0.079582327,0.319955346,jakmip1
0.345240263,0.079718414,0.320357912,fam210ab
-0.352332375,0.079719885,0.320357912,iars
0.278623557,0.079751665,0.320410409,sdc2
-0.374910943,0.079820008,0.320560347,dctn4
-0.423402923,0.079826436,0.320560347,si:ch73-52p7.1
0.33255696,0.079891217,0.32057148,fxyd6
-0.336732821,0.079905315,0.32057148,senp6a
0.460287515,0.079924441,0.32057148,rtn2a
0.289101921,0.079928787,0.32057148,zmat4a
0.687371425,0.079937178,0.32057148,myha
0.356759774,0.079960228,0.32057148,si:ch211-126j24.1
0.337936654,0.079960291,0.32057148,fam45a
-0.266102979,0.079995853,0.320638962,osbp2
0.474932189,0.080040642,0.320652493,plp1a
-0.516099937,0.080046293,0.320652493,tgm1l4
0.338110728,0.080055421,0.320652493,tbl1xr1b
0.411289375,0.080090968,0.320719834,slc6a16b
0.317371428,0.080120852,0.320764469,si:ch211-106j24.1
-0.554925668,0.080159884,0.320845701,fam151b
-0.268723377,0.080185311,0.320872451,nipa2
-0.300393381,0.080215851,0.320896958,clasp2
-0.22657639,0.080228926,0.320896958,psma6b
-0.400760775,0.08030755,0.321136405,rabl6a
0.579338632,0.080341642,0.321197706,xirp2b
-0.4114905,0.080386735,0.321256055,si:dkeyp-69c1.6
0.367105897,0.080410314,0.321256055,prcp
-0.423289181,0.080412536,0.321256055,saal1
-0.284101995,0.080445063,0.321271842,impa1
0.390413813,0.080454021,0.321271842,il13ra1
-0.216369346,0.080508793,0.321415584,idh1
0.432243467,0.080627814,0.321545844,CU655961.1
-0.260989428,0.0806564,0.321545844,kif1bp
-0.226615786,0.080656759,0.321545844,yipf3
0.526542797,0.080668408,0.321545844,CR361551.1
-0.224067033,0.080669569,0.321545844,dldh
0.360826848,0.080669817,0.321545844,nenf
-0.366843466,0.08069199,0.321545844,slc25a4
-0.394876318,0.080697847,0.321545844,col5a3b
-0.395897511,0.080710467,0.321545844,swt1
0.391753759,0.08080038,0.321768308,atcayb
0.27995916,0.0808039,0.321768308,tm9sf5
0.331710108,0.080836322,0.321822557,fam199x
-0.446734321,0.080856592,0.321828412,slc2a10
0.418597734,0.080893074,0.321898778,sat2b
-0.274538145,0.080926612,0.321957393,si:ch211-15d5.11
0.322911826,0.080963355,0.322028736,tnikb
-0.352760429,0.081103959,0.322291902,smchd1
-0.342790554,0.081105224,0.322291902,tuba1c
0.358607891,0.081105383,0.322291902,ccdc171
0.271503482,0.081133037,0.322291902,tmem94
0.248273305,0.081133097,0.322291902,eya1
0.439144552,0.081142479,0.322291902,dio3b
-0.434789286,0.081167835,0.322317831,nrde2
-0.314162227,0.081209685,0.322360186,josd2
-0.244820753,0.081218114,0.322360186,zc4h2
0.400029919,0.081238813,0.322360186,ccdc146
0.470226515,0.081261029,0.322360186,CR788316.4
-0.243267426,0.081272654,0.322360186,myl10
0.358758236,0.081345587,0.32257473,LHX3
-0.26638057,0.08137874,0.322631463,abl2
-0.330658592,0.081403122,0.322653404,pde12
-0.515624377,0.081435311,0.32269958,iqcb1
0.27165685,0.081467774,0.32269958,casp3a
0.322796359,0.081488575,0.32269958,si:ch211-130m23.3
-0.344500306,0.081490174,0.32269958,sf3a2
-0.302182961,0.081519242,0.322740035,rplp1
-0.28494582,0.081609913,0.32298988,eif2ak1
-0.224661924,0.081620084,0.32298988,sf1
0.209412479,0.081746611,0.323233727,rgma
-0.268426231,0.081753907,0.323233727,ost4
-0.27648582,0.081756296,0.323233727,ptprz1b
-0.394161494,0.081757231,0.323233727,tes
-0.32604668,0.081841589,0.323492532,cdk5r2a
0.556357176,0.081921281,0.323732783,il4r.2
0.492879533,0.081966498,0.323826673,myh7l
-0.279615165,0.081994393,0.323826673,usp5
0.470207061,0.082014563,0.323826673,pcsk6
-0.330470527,0.082020705,0.323826673,bbs12
0.331399884,0.082059241,0.323904116,rfx4
-0.221986537,0.082129862,0.324108141,krt5
0.49349334,0.082154262,0.324129709,lsm14aa
0.367198145,0.08222524,0.324319374,KIAA0895L
-0.376179276,0.082241764,0.324319374,otud5a
-0.388645673,0.08225917,0.324319374,ankhd1
0.344375362,0.082280249,0.324327788,dlgap1b
0.384782316,0.082358945,0.324506649,map3k15
-0.249590628,0.082363537,0.324506649,med28
-0.31910186,0.082486371,0.324719555,kat6b
-0.273775588,0.082498115,0.324719555,ncoa3
0.554128138,0.082499097,0.324719555,XLOC_003689
-0.295240397,0.082504021,0.324719555,tmem14ca
0.302870362,0.082514873,0.324719555,kctd8
0.372636172,0.082549107,0.324719555,ccdc50
-0.274010158,0.082578358,0.324719555,kdm3b
0.240343294,0.082582888,0.324719555,strn4
-0.269187544,0.08258829,0.324719555,lnpk
0.448942508,0.082738531,0.325126445,XLOC_026836
-0.486533348,0.082747278,0.325126445,fgf20b
0.304414298,0.082785682,0.325126445,LOC100000890
0.241964817,0.082787045,0.325126445,map1sa
-0.281844638,0.082798906,0.325126445,rcc1l
-0.3541449,0.08280573,0.325126445,ndufa6
-0.223220345,0.082848989,0.325221701,elmo1
-0.312072172,0.082872719,0.325240275,hk1
0.242457959,0.082913351,0.325325155,rab39bb
-0.285813162,0.08294523,0.325375664,ik
0.338326695,0.082992972,0.325488358,otud7b
-0.304486597,0.083033003,0.325570767,cryba2b
0.460057851,0.083118386,0.325830925,si:dkey-103i16.6
-0.364111399,0.083151057,0.325884372,tpgs2
-0.292392902,0.083171981,0.325891771,SFMBT1
-0.262254242,0.083197607,0.325917582,zfand4
-0.344713978,0.083323996,0.32633802,ascc1
-0.292476531,0.083384481,0.326396196,mtor
-0.349151705,0.083387142,0.326396196,gsdmeb
-0.323878363,0.083396049,0.326396196,mdh1aa
0.361704319,0.083496174,0.326713371,cacng6a
-0.229804593,0.083554738,0.326867816,si:ch73-256g18.2
-0.271254184,0.083607382,0.326999035,polr2d
-0.280607863,0.083652029,0.327004432,sec22a
0.299822931,0.083664005,0.327004432,cdip1
0.420360891,0.083666068,0.327004432,rragcb
-0.297552656,0.083688891,0.327018974,ahcyl2
0.32895155,0.083849082,0.327570159,spag7
-0.273455887,0.083910176,0.327734043,ddx10
-0.429870713,0.083970376,0.327806448,si:ch1073-314i13.4
-0.24439894,0.083980908,0.327806448,rcbtb1
-0.300285084,0.083986161,0.327806448,aldh1a2
-0.270918038,0.084008474,0.327818799,hax1
0.318732478,0.084035875,0.327850991,agxt2
0.559044954,0.084061931,0.32787792,CU694264.1
-0.248042992,0.084127498,0.328003299,usp38
0.505705222,0.084132396,0.328003299,kcnk1a
-0.253707055,0.084263607,0.328328328,phc2a
0.348459559,0.084267341,0.328328328,actn2b
-0.460807852,0.084282393,0.328328328,adam10b
0.54122362,0.084296587,0.328328328,pmt
0.47368065,0.084311661,0.328328328,si:ch73-21k16.1
0.311892689,0.08440138,0.328525563,zgc:153115
-0.344458411,0.084416613,0.328525563,srpk3
-0.259756277,0.084419882,0.328525563,sugt1
0.225011054,0.084470901,0.328649397,pcsk2
-0.214690296,0.084508532,0.328721102,si:dkey-42i9.4
0.329996283,0.08457147,0.328830925,sfrp2
0.372325443,0.084575183,0.328830925,avpr1ab
-0.310450609,0.084643544,0.329021985,nubpl
-0.373228234,0.084686956,0.329116004,map7d1b
0.296277477,0.084725816,0.329192293,slc2a15a
-0.285343053,0.084790409,0.329368508,tk1
-0.241613065,0.084838166,0.329460016,rgs7a
-0.347358392,0.084852457,0.329460016,ndufaf2
0.494906726,0.08491839,0.329641251,ush1ga
-0.415273669,0.084944462,0.329650699,sesn2
0.501338848,0.084985459,0.329650699,si:ch211-227m13.1
-0.284038369,0.084990627,0.329650699,bsdc1
0.229065679,0.085011268,0.329650699,rhoaa
-0.335903075,0.085025066,0.329650699,ube2v1
-0.266430757,0.085053757,0.329650699,gamt
-0.277263948,0.085055619,0.329650699,nup93
0.429956205,0.085077834,0.329662163,XLOC_022269
-0.449557336,0.085167149,0.329933567,rbbp8
0.419984622,0.085206785,0.330012431,trim32
-0.21264795,0.085250674,0.330012437,tspo
0.409488827,0.085255606,0.330012437,PTPRD
-0.277683215,0.085264619,0.330012437,rbm42
-0.27411642,0.085323778,0.330166763,wacb
-0.253047425,0.085344568,0.33017258,ptprua
-0.315281272,0.085411193,0.33030591,chchd6a
-0.363917842,0.085417622,0.33030591,slc22a21
0.396237576,0.085498508,0.330492201,pptc7b
-0.343493682,0.085542944,0.330492201,rpl6
-0.465130629,0.085545244,0.330492201,vimr1
-0.414740296,0.085559901,0.330492201,rnf113a
0.414016308,0.085562324,0.330492201,znf507
-0.2871964,0.08559448,0.330541822,prtfdc1
0.370751217,0.085689654,0.33083473,ahr1b
-0.352968423,0.085742906,0.330910821,peli2
-0.319454172,0.085748023,0.330910821,bccip
-0.250628122,0.085820279,0.331115023,slc26a5
-0.442992491,0.085841291,0.331121464,fes
-0.311098294,0.085883798,0.331210798,rad51
0.375328752,0.085919342,0.331273247,epha3
0.479932088,0.085960731,0.331358195,nog1
-0.22204695,0.086098166,0.331600262,idh3b
-0.606042678,0.086108746,0.331600262,sh2d4a
0.493555154,0.086115029,0.331600262,MINAR1
0.554672149,0.086120655,0.331600262,rab33ba
-0.350722935,0.086140606,0.331600262,hsdl1
-0.34429202,0.086169461,0.331600262,xpot
-0.347862883,0.086181784,0.331600262,si:dkey-174n20.1
0.261060468,0.086216629,0.331600262,abcb5
-0.402287767,0.08622556,0.331600262,cap1
0.616354922,0.086231191,0.331600262,dnal1
-0.302727575,0.086236601,0.331600262,sash1b
-0.277036745,0.08626658,0.331641046,galnt11
-0.331421075,0.086318148,0.331764791,si:dkey-9l20.3
-0.366134234,0.086348761,0.331807955,pde5aa
-0.473858846,0.086402485,0.331939887,si:ch211-266k22.6
-0.252880861,0.086429656,0.331969772,rnf144ab
-0.31211519,0.086466405,0.332036425,l3mbtl1a
-0.281976648,0.08648854,0.332046941,copa
0.328036538,0.086523007,0.33210479,si:dkey-195m11.8
0.406703536,0.086762757,0.332950379,CABZ01090890.1
-0.27136258,0.086824854,0.333114003,nedd8
0.49844455,0.086960184,0.333331893,ntm
-0.301118505,0.086964637,0.333331893,pola1
-0.256040811,0.086969823,0.333331893,hspa8
-0.357513165,0.086974146,0.333331893,foxq2
0.445679458,0.086981823,0.333331893,zgc:174863
0.28870868,0.087003893,0.333331893,si:ch211-194c3.5
-0.260670696,0.087035919,0.333331893,pfkpa
-0.252953974,0.087046087,0.333331893,exoc2
0.493538148,0.08705689,0.333331893,si:ch211-51h4.2
-0.334254179,0.087118241,0.333474799,virma
-0.392301529,0.087133172,0.333474799,CABZ01115113.1
0.373537305,0.087261624,0.33387614,cyp1b1
-0.281956078,0.087277044,0.33387614,rad54l2
-0.341948911,0.0873216,0.333971957,cacng8a
-0.306544036,0.087506943,0.334606064,mrpl14
0.379921023,0.08762265,0.334973681,LOC108180269
0.311904975,0.087710053,0.335179396,si:ch1073-429i10.1
0.434201882,0.087724904,0.335179396,ube2s
-0.235733942,0.087735199,0.335179396,gps2
-0.319807283,0.08801301,0.336165712,celf5a
0.477968425,0.088035271,0.336175732,traf2b
-0.287511864,0.08808985,0.3362815,fam135a
-0.26084704,0.088102256,0.3362815,grsf1
-0.318127051,0.088145549,0.336371746,si:dkey-34d22.1
0.411761631,0.088219502,0.336578928,npy2rl
-0.302799528,0.088268037,0.336689066,vrk1
0.481536674,0.088303381,0.33674885,XLOC_008303
-0.268368112,0.08833491,0.336794059,sdr39u1
-0.210925995,0.088490147,0.337289452,atp5f1e
-0.2095009,0.088515998,0.337289452,gng7
0.302269351,0.088535671,0.337289452,styx
-0.264552542,0.088554861,0.337289452,pcbp2
0.449082702,0.088566841,0.337289452,itga9
0.268230934,0.088619136,0.337289452,RSBN1
-0.224414847,0.088638397,0.337289452,shmt1
0.252872951,0.088638928,0.337289452,parp8
0.444048005,0.088642166,0.337289452,slc16a5a
-0.346842227,0.088663417,0.337295342,snrpb
-0.300611365,0.088768362,0.337559934,surf4
-0.253400823,0.088772406,0.337559934,timeless
-0.218916393,0.088798416,0.337583852,yipf6
-0.334441068,0.088927866,0.337843493,vip
-0.323266918,0.088948947,0.337843493,usp54b
0.239040449,0.088958381,0.337843493,nanos1
-0.273542047,0.088994253,0.337843493,rassf7b
-0.227932806,0.089022709,0.337843493,fthl31
0.390243995,0.089069868,0.337843493,si:ch73-21k16.5
-0.343422788,0.089113096,0.337843493,p4htm
0.346164462,0.089132203,0.337843493,pip5k1ab
-0.213381207,0.089132883,0.337843493,fibpa
-0.352950447,0.089134521,0.337843493,spout1
0.341076181,0.089142165,0.337843493,nfatc3a
0.762899698,0.089154503,0.337843493,enam
0.579581795,0.089156991,0.337843493,si:ch211-199i15.5
-0.386220902,0.089174137,0.337843493,mrpl2
-0.23310427,0.089179288,0.337843493,ptpreb
-0.308865345,0.089182472,0.337843493,aldh2.2
0.476947574,0.089232137,0.337907012,pex11a
-0.306343177,0.089238717,0.337907012,pgd
-0.271121934,0.089331311,0.338182819,rrm1
-0.289361936,0.089435012,0.338434448,fuk
0.264463555,0.089437318,0.338434448,tnfaip8l3
0.521008219,0.089478496,0.338515441,si:dkey-239i20.4
-0.316533905,0.089522721,0.338607922,ruvbl2
-0.246896256,0.089596986,0.338811112,fnta
-0.35262812,0.089658429,0.338811112,LOC100333111
0.503570995,0.089666588,0.338811112,RAB19
0.513162084,0.089666828,0.338811112,gbp1
0.294913146,0.089675399,0.338811112,scn1ba
0.480586655,0.089742019,0.338988001,plppr5a
-0.329784921,0.08979973,0.339057057,thbs3a
-0.376803154,0.089799912,0.339057057,sh3d19
-0.210720051,0.08983731,0.339080168,idh2
-0.27577229,0.089845648,0.339080168,arf3a
-0.287632501,0.09000123,0.339592476,las1l
0.478892115,0.090033892,0.339640853,dkk1a
0.410077966,0.090062333,0.339673293,purbb
-0.240969377,0.090093214,0.339714917,si:ch211-266o15.1
-0.256424387,0.090132908,0.339789748,puf60b
-0.348097366,0.090193396,0.339824299,mrpl39
0.301692652,0.090199522,0.339824299,akap7
-0.471282018,0.090207331,0.339824299,cdkn3
-0.497259569,0.090221476,0.339824299,LOC100536119
0.433629918,0.090261284,0.339899454,tspan10
-0.366930999,0.090287844,0.339919764,wdr83
0.39399375,0.09030639,0.339919764,CABZ01079281.1
0.348816796,0.090329572,0.339932281,si:rp71-79p20.2
0.401548166,0.090357364,0.339962134,pctp
-0.24951017,0.090393101,0.339974804,ube2e2
-0.297843911,0.090422754,0.339974804,trim37
-0.299418655,0.090455357,0.339974804,cpsf2
-0.281247108,0.090486054,0.339974804,nck1b
0.485797091,0.090493296,0.339974804,zgc:195356
-0.401382044,0.090517105,0.339974804,zgc:110224
-0.297649778,0.090523532,0.339974804,pcsk5b
-0.236984774,0.090528532,0.339974804,atp6v1e1b
-0.240394447,0.09056722,0.339974804,rnaseh1
0.417865026,0.090577977,0.339974804,lipea
-0.334582808,0.090579186,0.339974804,dop1a
0.262210644,0.09061599,0.340002292,cldnf
0.507303076,0.090626231,0.340002292,cyp1c2
-0.244915871,0.090669114,0.340088642,tubgcp4
0.383049543,0.09069482,0.340105979,rab3da
-0.477181577,0.090766068,0.340105979,specc1lb
0.355955657,0.090819249,0.340105979,ino80da
-0.28961052,0.090822601,0.340105979,LOC108179023
0.368652866,0.090844162,0.340105979,rnf24
-0.313848271,0.090844438,0.340105979,st7
0.326724069,0.090846836,0.340105979,tmem63ba
0.455713689,0.090869039,0.340105979,ttc39c
0.394718708,0.09088386,0.340105979,lgalsla
0.477322807,0.090889203,0.340105979,LOC110439931
-0.254315722,0.090904171,0.340105979,chmp2a
-0.47506075,0.090912142,0.340105979,si:ch73-389k6.1
-0.339051779,0.0909698,0.340247324,ercc5
0.275675613,0.090990748,0.340251337,plekho1b
0.296081989,0.091012075,0.340256762,cluha
0.403455868,0.091101251,0.340448914,dab2
0.425899606,0.091114911,0.340448914,gdf5
0.348283359,0.091123134,0.340448914,foxe1
-0.442175237,0.091238877,0.340806968,ext1b
0.238079727,0.091308119,0.340991206,cald1a
0.358062611,0.091353741,0.340994608,fam20cb
-0.277931601,0.091357233,0.340994608,exoc7
-0.267454269,0.091368787,0.340994608,ldhba
0.418552281,0.091416254,0.341058697,mc1r
-0.294952895,0.091455927,0.341058697,prpf38a
-0.327504696,0.091470587,0.341058697,hcfc2
-0.215962374,0.091475152,0.341058697,srp54
0.310651035,0.091496414,0.341058697,plxna2
0.371802917,0.091505496,0.341058697,FP016234.1
0.301402508,0.091535272,0.34109541,nlrc3l1
0.333525801,0.091571541,0.341135932,pbx1b
-0.307525086,0.091586001,0.341135932,zgc:194665
-0.240102319,0.091624585,0.341196901,cyc1
-0.227247647,0.091642231,0.341196901,epdr1
-0.259836312,0.091675391,0.341246143,znf131
-0.251487935,0.09172,0.341337973,carf
0.363733449,0.091791439,0.34152959,mfap3l
-0.356796968,0.091833871,0.34161322,sdhb
-0.32092585,0.091876063,0.34169592,si:dkey-27m7.4
-0.309350095,0.091916696,0.341702725,mast3a
-0.361064308,0.091917813,0.341702725,afap1l1a
0.495607241,0.092021945,0.342015562,si:ch211-244a23.1
0.231663801,0.09210236,0.342240136,wsb2
-0.297203661,0.092168954,0.342406004,arih2
0.494311635,0.092187001,0.342406004,gbp2
-0.262744823,0.092322502,0.342834905,pmpca
-0.3557221,0.092371796,0.342943564,si:dkey-85k7.7
-0.353677964,0.092401954,0.342981146,ubap2a
0.296810286,0.092486038,0.343217847,si:ch73-347e22.4
-0.451264497,0.092512776,0.343217847,si:ch73-221f6.4
-0.313651617,0.092530366,0.343217847,pld1b
-0.275037137,0.092545919,0.343217847,ano11
-0.254697259,0.09263699,0.343378484,oplah
0.332733263,0.092655374,0.343378484,nfe2l3
-0.305891656,0.092671416,0.343378484,nudcd1
0.413831442,0.092689096,0.343378484,lrrc24
-0.305362305,0.092689525,0.343378484,cltca
-0.220711419,0.092724079,0.343380734,cdc73
0.331834562,0.092730249,0.343380734,sdcbp
0.45659857,0.092756453,0.343403487,she
0.47881703,0.092783137,0.343428004,PRRG3
-0.34681525,0.092818124,0.343483239,nme2b.2
-0.297403656,0.092939686,0.34385876,zgc:153665
-0.209498785,0.093011763,0.344051074,emc1
-0.213784333,0.093060249,0.344156058,mat2aa
-0.336631908,0.093159376,0.344448241,zbtb12.2
-0.216623837,0.093235582,0.344654612,hnrnpc
-0.389630123,0.093277186,0.344654612,rpl27a
0.325864335,0.093286677,0.344654612,ralab
0.299828575,0.093295723,0.344654612,hip1rb
-0.389201385,0.093433035,0.345053283,slc25a26
0.34583585,0.093462971,0.345053283,CU660013.4
-0.287609287,0.093464108,0.345053283,si:ch211-132b12.7
0.485723743,0.093516691,0.34514632,galnt13
-0.329647897,0.093533908,0.34514632,si:ch211-285f17.1
-0.239840953,0.093562039,0.34514632,uxs1
-0.391872406,0.093569956,0.34514632,ascc3
0.591984406,0.093706029,0.345485945,ppp1r9ala
-0.904629326,0.093706504,0.345485945,fkbp5
-0.470106672,0.093722573,0.345485945,hyal6
-0.265106327,0.093761521,0.345555109,pin4
-0.271445623,0.09379719,0.34561216,mettl17
-0.218905013,0.09386719,0.345795657,dad1
-0.324938729,0.093929532,0.345859637,cfap20
0.38808489,0.093943386,0.345859637,myo10l1
-0.382556612,0.093945814,0.345859637,si:ch211-207i20.3
-0.454397957,0.09396537,0.345859637,lrrc45
-0.448345856,0.094026186,0.346009089,sim1b
-0.25931173,0.094157833,0.346419071,abcc8
-0.291449731,0.094218991,0.34651313,si:dkey-174m14.3
-0.255902174,0.094223881,0.34651313,atp6v1aa
0.500871046,0.094337226,0.346814851,LO017816.1
0.280104312,0.094346443,0.346814851,ankrd33ba
-0.364651034,0.094398737,0.346932583,slc5a6b
0.457561289,0.094437614,0.346990491,rnf222
-0.257758556,0.094469299,0.346990491,nadkb
-0.404979918,0.094500428,0.346990491,mrps7
-0.360798109,0.094538392,0.346990491,wdr45b
-0.281786567,0.094549661,0.346990491,nr4a3
-0.358476104,0.09455666,0.346990491,eps8l1b
-0.472781505,0.094564535,0.346990491,cerkl
0.29524074,0.094576648,0.346990491,tmem169a
-0.31450818,0.094604905,0.346999645,stard13a
-0.324753981,0.094642564,0.346999645,nsun5
-0.237151925,0.094660477,0.346999645,dixdc1a
0.339073982,0.094668179,0.346999645,ddr1
0.49199836,0.094680492,0.346999645,gstp2
0.33516956,0.094732119,0.347079769,tnfaip8l1
0.389780661,0.094742903,0.347079769,grasp
0.365228939,0.094764264,0.347083749,fgf24
-0.309333097,0.094824909,0.347231575,ccnyl1
-0.269475514,0.094943188,0.347570539,mapk7
-0.236289666,0.094958082,0.347570539,itm2ca
0.411572211,0.095018187,0.347652804,BX511034.1
-0.2359249,0.095021174,0.347652804,anxa4
0.305578838,0.095059086,0.347717198,ankrd52a
-0.205806878,0.095134744,0.347919607,tmem255a
-0.27079594,0.095163509,0.347950471,poli
-0.298457157,0.095199274,0.348006911,pknox2
-0.325525465,0.095264837,0.348172234,mad1l1
0.397150898,0.095499617,0.348898151,si:ch211-241b2.1
0.362916907,0.09550422,0.348898151,tspan37
-0.263459663,0.095531422,0.348916126,smco4
-0.344979567,0.095549904,0.348916126,wdr24
0.336881543,0.095592866,0.348974567,paqr4a
0.511076067,0.095606678,0.348974567,rbfox3b
0.319357744,0.095948435,0.350119689,guk1a
-0.230346532,0.095994565,0.350119689,alg5
0.28613972,0.095999032,0.350119689,aebp1
-0.223903865,0.096004701,0.350119689,sel1l
-0.206171193,0.096048174,0.350119689,chmp6b
