"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"21","progenitors/differentiating granule cells (hindbrain)","progenitors/differentiating granule cells (hindbrain)",219,-0.42566307623699,-1.82503145164248,2.48434415057192e-06,1.11203976263696e-05,4.35849850977531e-06,6988,"tags=47%, list=34%, signal=32%","camk2n1a/syt4/ncam2/csdc2a/zic6/gap43/caskb/zgc:77880/calm1a/mt-nd3/gb:bc139872/fxyd6/ptmaa/cited2/marcksb/appa/cbln2b/sept5a/fgd1/si:ch211-214j24.9/cacna2d2a/atl1/marcksl1b/si:dkeyp-123h10.2/hmgb1b/gfra2b/tubb5/dpysl3/stx1b/zic2b/syn2a/si:dkey-81l17.6/dachd/wdr48a/crhb/kdm6bb/creb3l3l/zgc:77056/barhl1b/syt1a/rdh10a/sncb/hp1bp3/fundc1/tenm3/adcyap1b/si:ch211-196l7.4/chd6/tgfa/srgap1b/vip/cdk5r2a/KHDRBS3/elmod1/msi2b/rac3a/jam3a/hmgb3a/hgsnat/elavl4/sv2a/map1aa/nrp1a/olfm2b/si:ch1073-184j22.2/rnasekb/kcnma1a/si:ch73-138e16.2/scamp1/acvr2ab/gpm6aa/vav3b/nova2/opcml/tnrc6c1/npy/epb41a/ddit3/elavl3/stxbp1a/khdrbs2/draxin/slc6a1a/bsg/celf4/tirap/myrip/zfhx4/vamp2/sox11a/slc6a17/pcdh9/si:ch73-1a9.3/stmn2b/sypb/srrm4/pip4k2ab/cadm1a/atp6v0cb/ndrg2/zgc:123105/tmtops2b/pcdh19/galnt13"
"22","dermal bone","dermal bone",206,0.41958959267796,1.79632742780418,4.53740504735353e-06,1.76292042138054e-05,6.9095425250077e-06,4817,"tags=45%, list=23%, signal=35%","loxl4/spp1/col5a2b/sc:d189/klf2b/col10a1a/lgals3b/itga10/panx3/fbln5/fpr1/serpinf1/scpp5/glsl/vasnb/kdelr3/prrx1a/bmp2a/entpd5a/prp/si:dkey-12l12.1/pcolcea/enpp1/mmp2/mmp14a/foxf2a/sod3b/bmper/cav1/foxd2/plpp2b/tuba8l2/barx1/gsc/pmp22a/zgc:162612/lrrc17/dlx2b/col11a2/tram2/zgc:162730/mxra8b/runx3/rnd3b/anxa11a/acvrl1/aqp3a/si:ch211-76l23.4/mogat3b/golim4b/rgs2/megf10/anxa2a/phex/tmem263/ifitm5/fhl3b/dlx3b/creb3l1/thrap3a/wif1/bgna/krt8/slc43a1a/tspan7/fstl3/net1/gpx7/snai1a/lmna/thbs1b/cyp2ae1/tnfrsf11a/anxa1a/olfml3b/rpz5/reck/bmp2b/si:dkey-225n22.4/pard6gb/vstm4a/zgc:172122/sdc2/col1a1b/junba/serpinh1b/ndnf/fam114a1/fam129ba/sdc4/fkbp10b/nfkbiaa/anxa4"
"23","diencephalon (tuberculum; gabaergic)","diencephalon (tuberculum; gabaergic)",224,-0.412342059367564,-1.77822886568344,4.68861814196951e-06,1.76292042138054e-05,6.9095425250077e-06,7541,"tags=48%, list=37%, signal=31%","pbx3b/aldocb/stmn1b/tmeff2b/ptprn2/gad2/shdb/si:ch211-195b15.8/gng2/ckmt1/si:dkey-7j14.5/gng3/cbx1b/msi2a/osbp2/camk2n1a/cox5aa/cox5ab/bhlhe22/csdc2a/cplx2l/necap1/zgc:65894/slc32a1/ptmaa/calm2a/ypel3/marcksb/si:ch211-214j24.9/cacna2d2a/snap25a/marcksl1b/hmgb1b/mab21l1/pnocb/ppiab/stx1b/si:dkey-26c10.5/syn2a/zgc:77056/cabp7b/hmgb1a/mtbl/vgf/otpb/fam49a/sncb/tubb2/si:dkey-238f9.1/fundc1/pgk1/vsnl1b/id4/cplx2/srgap1b/upf3a/grin1b/cdk5r2a/msi2b/hmgb3a/elavl4/map1aa/hist2h2l/znf385c/CAMK2N1/rgs7bpa/rnasekb/uncx/slc6a1b/zbtb16a/kif5bb/maptb/si:dkey-175g6.2/fam19a5b/gpm6aa/nova2/tnrc6c1/dnajc5aa/chd5/pou3f2b/meis2b/elavl3/stxbp1a/nkx1.2lb/cacng8b/NPAS3/slc6a1a/cox6b1/gas7a/nhlh2/celf4/dynll2a/prdm8/syt2a/vamp2/sall3a/eno2/map1ab/mast2/h3f3d/glra1/atp6v0cb/lhx1a/ndrg2/fam168a/erfl1/cox8b"
"24","telencephalon (pallium), glutamatergic #2","telencephalon (pallium), glutamatergic #2",217,-0.413557471069383,-1.77767830414804,4.34708239135225e-06,1.76292042138054e-05,6.9095425250077e-06,5677,"tags=47%, list=27%, signal=35%","camk2n1a/necab1/st6gal2a/rtn4r/olfm1b/bhlhe22/pip5k1ca/gap43/calm3a/ngb/neurod6b/zgc:65894/ca10a/fxyd6/ptmaa/hsbp1a/marcksb/olfm1a/hmgb1b/tubb5/adcyap1r1a/gpr22a/creb3l3l/ebf3b/atp6ap1a/lhx9/syt1a/rtn4rl2a/fam49a/sncb/uncx4.1/nrn1a/ppm1nb/si:dkey-238f9.1/fundc1/mef2aa/tac3b/syt9a/ek1/tp53i11b/adcyap1b/tnfaip8l3/srgap1b/cdk5r2a/ccl44/elmod1/barhl2/col14a1a/hmgb3a/rab6ba/elavl4/r3hdm1/sv2a/map1aa/fmn2a/cart2/pnoca/rnasekb/ndrg4/maptb/adcy2a/sfrp1b/zmat4b/gpm6aa/bsnb/nova2/dnajc5aa/foxg1a/celf2/chd5/soga1/klf7a/bdnf/dclk1b/rprml/CU929259.1/khdrbs2/draxin/celf4/zgc:110699/bcl11ba/dpf1/vamp2/zbtb18/ppp1r14ba/dok6/stmn2b/sypb/pcdh7b/syngap1b/cadm3/atp6v0cb/tbr1a/ncalda/palmdb/si:ch211-154c21.1/zgc:165603/ptprdb/ppfia4/trpc4b/slc17a6b/tcea2/susd5"
"25","mid-hind boundary (gabaergic) #1","mid-hind boundary (gabaergic) #1",222,-0.410038050314003,-1.76546211307443,4.37246789524709e-06,1.76292042138054e-05,6.9095425250077e-06,7266,"tags=50%, list=35%, signal=33%","gng2/ckmt1/rcan3/si:dkey-7j14.5/gng3/cbx1b/msi2a/atp6v1c1a/stmn3/camk2n1a/csdc2a/cplx2l/necap1/zgc:65894/calm1a/slc32a1/cntnap2a/cd9a/vamp1/ptmaa/calm2a/lancl2/marcksb/ywhaqa/si:ch211-214j24.9/nkx6.2/snap25a/marcksl1b/mab21l1/ppiab/nmnat2/sh3glb2b/stx1b/syn2a/creb3l3l/zgc:77056/mtbl/ywhag1/sncb/gpc1a/tubb2/pgam1b/scrt1a/nat8l/hoxb2a/fundc1/cacna2d3/vsnl1b/lmo4a/id4/rab11a/mab21l2/upf3a/nkx6.1/rac3a/gbx2/hmgb3a/elavl4/map1aa/znf385c/camta1b/CAMK2N1/rgs7bpa/rnasekb/slc6a1b/dmrt3a/bcl2b/si:dkey-175g6.2/gpm6aa/nova2/slc6a5/opcml/dnajc5aa/chd5/meis2b/elavl3/rims2a/hoxd3a/stxbp1a/rbfox3a/nkx1.2lb/cacng8b/evlb/irx2a/stmn4l/hoxb3a/vsnl1a/pax2a/lbx2/slc6a1a/cox6b1/slc30a2/gas7a/bsg/irx4a/dynll2a/pax2b/syt2a/vamp2/sox11a/eno2/map1ab/srrm4/pcdh7b/h3f3d/glra1/cadm3/atp6v0cb/si:dkeyp-113d7.10/lhx1a/ndrg2/fam168a"
"26","optic tectum (gabaergic) #1","optic tectum (gabaergic) #1",225,-0.406433992173797,-1.75309741692012,5.31519765240165e-06,1.92164838202213e-05,7.53165659247197e-06,7553,"tags=47%, list=37%, signal=30%","lrrtm2/zgc:153426/aldocb/stmn1b/tcf7l2/gad2/gng2/ckmt1/si:dkey-7j14.5/gng3/cbx1b/msi2a/atp6v1c1a/camk2n1a/syt4/cox5aa/cox5ab/csdc2a/cplx2l/necap1/gap43/zgc:65894/abhd3/slc32a1/fxyd6/cd9a/ptmaa/calm2a/ypel3/marcksb/lmo1/si:ch211-214j24.9/cacna2d2a/snap25a/marcksl1b/hmgb1b/pnocb/ppiab/pclob/stx1b/doc2d/syn2a/creb3l3l/zgc:77056/mtbl/vgf/fam49a/ywhag1/sncb/tubb2/six3b/dpm2/fundc1/pgk1/id4/slc2a3a/cplx2/nxph2b/cdk5r2a/msi2b/rac3a/hmgb3a/sox14/elavl4/sv2a/map1aa/hist2h2l/znf385c/nkain1/CAMK2N1/tmem178b/rnasekb/uncx/nrxn3a/slc6a1b/maptb/bcl2b/si:dkey-175g6.2/ppfia3/gpm6aa/nova2/dnajc5aa/npy/stxbp1a/nkx1.2lb/cacng8b/khdrbs2/slc6a1a/sst1.2/cox6b1/gas7a/bsg/celf4/dynll2a/syt2a/vamp2/sox11a/stmn2b/eno2/pbx1a/atp6v0cb/rac3b/nppc/lhx1a/ndrg2/cox8b"
"27","hindbrain/cranial nerve","hindbrain/cranial nerve",224,-0.40849257050683,-1.76162791010597,6.46821237030491e-06,2.2518961585506e-05,8.82602077819384e-06,6883,"tags=48%, list=33%, signal=33%","fgf1a/csdc2a/cplx2l/necap1/gap43/zgc:65894/calm1a/cntnap2a/snap25b/cd9a/vamp1/ptmaa/calm2a/ypel3/lancl2/marcksb/cbln2b/si:ch211-214j24.9/snap25a/marcksl1b/tshz3b/ppiab/kcnh8/sh3glb2b/stx1b/atcaya/fam131bb/dynll2b/syn2a/tgif1/zgc:77056/hmgb1a/mtbl/vgf/sncb/tubb2/si:dkey-238f9.1/scrt1a/nat8l/hoxb2a/slc24a4a/cacna2d3/vsnl1b/id4/mab21l2/evx2/cdk5r2a/rac3a/gbx2/tppp2/hmgb3a/elavl4/nr5a2/CAMK2N1/hoxc1a/rgs7bpa/mpp2a/uncx/map1b/maptb/dmrt3a/gpm6aa/kcnc3a/nova2/slc6a5/dnajc5aa/meis2b/gabra5/elavl3/rims2a/hoxd3a/stxbp1a/rbfox3a/nkx1.2lb/hoxa5a/fgf12b/fndc5b/stmn4l/camta1a/myt1b/hoxb3a/khdrbs2/pax2a/slc30a2/gas7a/bsg/dynll2a/zgc:65851/syt2a/vamp2/glrba/pik3r3b/mpped2a/sox11a/adam23a/stmn2b/eno2/map1ab/pcdh7b/fam184b/glra1/atp6v0cb/lhx1a/hoxc8a/slc17a6b/fam168a/trib2/cox8b"
"28","neurons #1","neurons #1",226,-0.402306643742324,-1.73618100157125,1.53457438323494e-05,5.15178542943157e-05,2.01917682004597e-05,7266,"tags=45%, list=35%, signal=30%","gng2/ckmt1/si:dkey-7j14.5/gng3/cbx1b/camk2d2/SMIM18/camk2n1a/pcp4a/olfm1b/bhlhe22/sp5a/cplx2l/necap1/bhlhe23/elovl4a/calm3a/neurod6b/zgc:65894/calm1a/fxyd6/ptmaa/calm2a/olfm1a/h1f0/lmo1/appa/rims1a/cbln2b/sept5a/si:ch211-214j24.9/snap25a/marcksl1b/si:dkeyp-123h10.2/hmgb1b/nr2f1b/stx1b/id2b/dynll2b/syn2a/cd36/creb3l3l/barhl1b/scrt1b/syt1a/fam49a/ywhag1/sncb/nrn1a/stc2a/rab3ab/fundc1/mbd3b/adcyap1b/lmo4a/si:ch211-196l7.4/srgap1b/grin1b/cdk5r2a/rac3a/cygb2/hmgb3a/rab6ba/elavl4/si:ch211-151p13.8/r3hdm1/sv2a/znf536/map1aa/CAMK2N1/myt1la/rnasekb/maptb/bcl2b/gnb1b/gpm6aa/nova2/opcml/dnajc5aa/chd5/epb41a/stxbp1a/nfixb/cacng8b/khdrbs2/draxin/pax2a/lbx2/cox6b1/bsg/bcl11ba/vamp2/nfia/stmn2b/sypb/atp6v0cb/rac3b/ndrg2/tfa/slc17a6b/fam168a/cox8b"
"29","retina (amacrine, gabaergic)","retina (amacrine, gabaergic)",223,-0.390246932268679,-1.67958089062279,2.03631069964363e-05,6.60045537125867e-05,2.58696459119881e-05,7496,"tags=52%, list=36%, signal=34%","aldocb/stmn1b/rlbp1a/hmx1/gad2/atp2b1a/phactr3b/otofa/scrt2/tbx2b/ppp1r14c/rgs9bp/hmx4/cacng5a/ephb6/foxg1b/bhlhe22/bhlhe23/nav2b/calm3a/gldn/crip3/slc32a1/snap25b/si:dkey-16p21.8/six6b/ccser2a/tox/rgs16/mab21l1/syt9b/pclob/stx1b/kcnab1b/ahr1b/tfap2e/prdm13/si:dkey-81l17.6/acbd7/sept9b/fam107b/CNNM1/syt1a/sncb/pax10/slc24a3/ppm1nb/six3b/gpr153/cux1a/rai14/crip2/pgk1/cacna1fb/slc2a3a/asph/tnfaip8l3/pax6b/pcloa/dtnbp1b/cabp1a/vip/grin1b/pcbp3/barhl2/gbx2/dtnbp1a/sv2a/adgrl3.1/znf385c/cplx3b/fmn2a/rnasekb/ndrg4/snap91/tmem35/zgc:172323/slc6a1b/calb2b/grin2aa/rtn3/pfkpb/gpm6aa/si:ch211-248l17.3/gria3a/tmem196b/meis2b/cabp1b/zmat4a/ppp1r14ab/shisa8b/si:ch211-207d6.2/rims2a/stxbp1a/glra3/prok1/cacng8b/RAMP1/si:dkey-164f24.2/lrtm1/slc6a1a/pax6a/bsg/tkta/zgc:110699/si:ch73-290k24.5/slc6a9/vamp2/glrba/ttyh1/atp6v0cb/glra4b/zgc:165603/myh14/gipr/ndrg2"
"30","neurons (glutamatergic) #1","neurons (glutamatergic) #1",224,-0.391386676429179,-1.68785858696475,2.55760183173133e-05,8.01381907275818e-05,3.14091453019637e-05,7266,"tags=45%, list=35%, signal=30%","gng2/ckmt1/si:dkey-7j14.5/gng3/fbxo45/cbx1b/msi2a/atp6v1c1a/SMIM18/camk2n1a/c1ql4a/ncam2/pcp4a/csdc2a/irx4b/gap43/calm3a/zgc:65894/calm1a/fxyd6/cd9a/ptmaa/calm2a/marcksb/ywhaqa/si:ch211-214j24.9/snap25a/marcksl1b/tubb5/olfm3a/ppiab/stx1b/dynll2b/syn2a/crhb/zgc:77056/hmgb1a/lhx9/mtbl/fam49a/sncb/nrn1a/lhx2b/kif3cb/pou3f1/tubb2/fundc1/tspan18a/pafah1b1b/pgk1/vsnl1b/adcyap1b/id4/serp2/rab11a/srgap1b/pax5/evx2/upf3a/hmgb3a/rab6ba/elavl4/map1aa/hist2h2l/zfhx3/CAMK2N1/ywhae1/rnasekb/map1b/maptb/bcl2b/cpne4a/gpm6aa/nova2/meis2b/lrrtm1/stxbp1a/bdnf/irx2a/pax2a/slc6a1a/cox6b1/gas7a/bsg/irx4a/dynll2a/c1ql4b/si:dkey-178e17.1/vamp2/TCF24/onecut1/stmn2b/eno2/map1ab/ptger4c/cadm3/hs3st4/atp6v0cb/ncalda/rac3b/slc17a6b"
"31","erythrocytes","erythrocytes",179,0.415619968098122,1.74248268375679,2.66903261693125e-05,8.09319567714636e-05,3.17202518141235e-05,5425,"tags=45%, list=26%, signal=34%","mthfd1a/si:dkey-188i13.10/klf1/nmt1b/si:ch211-103n10.5/wasb/si:ch211-227m13.1/si:ch211-244o22.2/slc4a1a/lrrc15/f11r.1/adrb3a/blf/si:dkey-69o16.5/znfl2a/si:ch211-212k18.7/acp5b/irf2/ampd3b/nfe2/si:dkey-31e10.1/cib1/epb41b/tuba8l2/si:dkey-93h22.7/hsc70/napab/tdh/si:ch211-244b2.3/si:dkey-100n23.3/vamp3/hbbe1.2/slc11a2/si:ch211-139d20.3/alas2/eif2ak1/fbxo32/rhd/cnot6l/dars/hbbe2/fabp10b/si:dkey-51e6.1/prps1a/rnaseka/hif1al2/glo1/zgc:66433/tmod4/ehd4/slc43a3a/tpt1/vdac2/tpd52l2b/klf17/slc12a7a/dhrs1/TSTD1/hbae3/si:cabz01074946.1/bach1b/mylipa/hbbe1.1/ak3/eef2l2/lmo2/slc16a10/fam53b/si:ch211-244b2.4/nt5e/chmp5b/atp1b1a/eif2s3/txnipa/rbck1/itm2bb/b4galt1l/tspo/plscr3b/tbc1d15/derl3"
