"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"11","neurons #1","neurons #1",226,-0.402306643742324,-1.73535957923124,1.72099886112553e-05,9.05678040352924e-05,4.10924700704594e-05,7266,"tags=45%, list=35%, signal=30%","gng2/ckmt1/si:dkey-7j14.5/gng3/cbx1b/camk2d2/SMIM18/camk2n1a/pcp4a/olfm1b/bhlhe22/sp5a/cplx2l/necap1/bhlhe23/elovl4a/calm3a/neurod6b/zgc:65894/calm1a/fxyd6/ptmaa/calm2a/olfm1a/h1f0/lmo1/appa/rims1a/cbln2b/sept5a/si:ch211-214j24.9/snap25a/marcksl1b/si:dkeyp-123h10.2/hmgb1b/nr2f1b/stx1b/id2b/dynll2b/syn2a/cd36/creb3l3l/barhl1b/scrt1b/syt1a/fam49a/ywhag1/sncb/nrn1a/stc2a/rab3ab/fundc1/mbd3b/adcyap1b/lmo4a/si:ch211-196l7.4/srgap1b/grin1b/cdk5r2a/rac3a/cygb2/hmgb3a/rab6ba/elavl4/si:ch211-151p13.8/r3hdm1/sv2a/znf536/map1aa/CAMK2N1/myt1la/rnasekb/maptb/bcl2b/gnb1b/gpm6aa/nova2/opcml/dnajc5aa/chd5/epb41a/stxbp1a/nfixb/cacng8b/khdrbs2/draxin/pax2a/lbx2/cox6b1/bsg/bcl11ba/vamp2/nfia/stmn2b/sypb/atp6v0cb/rac3b/ndrg2/tfa/slc17a6b/fam168a/cox8b"
"12","neurons (glutamatergic) #1","neurons (glutamatergic) #1",224,-0.391386676429179,-1.69214424748384,1.87381663521295e-05,9.05678040352924e-05,4.10924700704594e-05,7266,"tags=45%, list=35%, signal=30%","gng2/ckmt1/si:dkey-7j14.5/gng3/fbxo45/cbx1b/msi2a/atp6v1c1a/SMIM18/camk2n1a/c1ql4a/ncam2/pcp4a/csdc2a/irx4b/gap43/calm3a/zgc:65894/calm1a/fxyd6/cd9a/ptmaa/calm2a/marcksb/ywhaqa/si:ch211-214j24.9/snap25a/marcksl1b/tubb5/olfm3a/ppiab/stx1b/dynll2b/syn2a/crhb/zgc:77056/hmgb1a/lhx9/mtbl/fam49a/sncb/nrn1a/lhx2b/kif3cb/pou3f1/tubb2/fundc1/tspan18a/pafah1b1b/pgk1/vsnl1b/adcyap1b/id4/serp2/rab11a/srgap1b/pax5/evx2/upf3a/hmgb3a/rab6ba/elavl4/map1aa/hist2h2l/zfhx3/CAMK2N1/ywhae1/rnasekb/map1b/maptb/bcl2b/cpne4a/gpm6aa/nova2/meis2b/lrrtm1/stxbp1a/bdnf/irx2a/pax2a/slc6a1a/cox6b1/gas7a/bsg/irx4a/dynll2a/c1ql4b/si:dkey-178e17.1/vamp2/TCF24/onecut1/stmn2b/eno2/map1ab/ptger4c/cadm3/hs3st4/atp6v0cb/ncalda/rac3b/slc17a6b"
"13","dorsal diencephalon (thalamus) #3","dorsal diencephalon (thalamus) #3",224,-0.38709163375941,-1.67357480661105,2.92923719175116e-05,0.000130689043939667,5.92962994281611e-05,7680,"tags=51%, list=37%, signal=33%","histh1l/atp1b3a/calb2a/cnih3/luzp2/cacnb4b/stmn1b/tcf7l2/ak5/otofa/gng2/gng3/cbx1b/thsd7aa/fam32a/camk2n1a/pcp4a/olfm1b/sp5a/cplx2l/ppp1r1c/calm3a/ca10a/calm1a/snap25b/ptmaa/calm2a/olfm1a/h1f0/ldb2b/mcama/tox/ctnnd2a/snap25a/ntng2a/marcksl1b/si:dkeyp-123h10.2/mab21l1/slc35g2b/syt9b/sfxn5b/stx1b/KCNV1/syn2a/pou4f1/barhl1b/hmgb1a/lhx9/ywhag1/sncb/nrn1a/lhx2b/pou3f1/camkvb/scrt1a/nat8l/fundc1/nrgna/efna2a/zeb2b/syt9a/vsnl1b/cpne5b/igsf21b/sox6/si:ch211-196l7.4/lef1/tsc22d1/gabra1/nptx1l/barhl2/cygb2/hmgb3a/id2a/si:ch211-151p13.8/grm4/nrp1a/CAMK2N1/cart2/myt1la/rnasekb/calb2b/sema4c/shox/elfn2a/oaz2b/roraa/rims2b/cacna1g/gpm6aa/nova2/celf2/epb41a/gabra5/lrrtm1/stxbp1a/rbfox3a/map6d1/chn1/ldb2a/vsnl1a/cabp5b/slc6a1a/gas7a/bcl11ba/syt2a/si:ch73-1a9.3/eno2/h3f3d/hs3st4/atp6v0cb/si:ch211-202e12.3/drd2b/elfn1b/ccl20a.3"
"14","hindbrain","hindbrain",225,-0.382384371480498,-1.64925793503085,5.39295198835031e-05,0.000223422296660227,0.00010137127797651,6988,"tags=46%, list=34%, signal=31%","camk2n1a/syt4/pcp4a/olfm1b/gap43/MZT1/calm3a/zgc:65894/calm1a/cntnap2a/vamp1/ptmaa/calm2a/hsbp1a/cbln2b/si:ch211-214j24.9/snap25a/marcksl1b/mab21l1/olfm3a/plxna4/tshz3b/dachb/stx1b/atcaya/dynll2b/phox2a/pyya/slc6a2/cabp7b/fam49a/ywhag1/sncb/nrn1a/tubb2/scn2b/si:dkey-238f9.1/ccka/scrt1a/nat8l/hoxb2a/fundc1/shox2/nrgna/cpne5b/adcyap1b/id4/plxna2/ddc/crabp1b/mab21l2/vip/upf3a/cdk5r2a/tppp2/hmgb3a/elavl4/rpz3/r3hdm1/map1aa/grm4/hist2h2l/pou6f2/CAMK2N1/cart2/lmx1ba/si:ch73-386h18.1/map1b/shox/maptb/cpne4a/gpm6aa/nova2/dnajc5aa/meis2b/epb41a/elavl3/hoxd3a/stxbp1a/rbfox3a/bdnf/map6d1/evlb/stmn4l/myt1b/hoxb3a/lbx2/gas7a/vamp2/mpped2a/onecut1/stmn2b/eno2/map1ab/h3f3d/ptger4c/glra1/tlx3b/atp6v0cb/th/efna3b/slc31a1/slc17a6b/fam168a"
"15","mid-hind boundary (gabaergic) #2","mid-hind boundary (gabaergic) #2",223,-0.383479916574031,-1.65499784817077,8.93296659619499e-05,0.000345408041719539,0.000156718712213947,8015,"tags=53%, list=39%, signal=33%","vstm2l/rtn1b/rab41/hrasb/olfm2a/tmie/uchl1/otpa/raraa/tox3/hoxa3a/znf703/hoxc4a/zgc:153426/aldocb/stmn1b/tmeff2b/dirc2/ptprn2/galr1b/ckmt1/si:dkey-7j14.5/gng3/msi2a/atp6v1c1a/SMIM18/syt4/csdc2a/necap1/gap43/zgc:65894/slc32a1/snap25b/gb:bc139872/fxyd6/ptmaa/calm2a/penka/marcksb/si:ch211-214j24.9/snap25a/marcksl1b/ppiab/nmnat2/sh3glb2b/stx1b/atcaya/peli3/doc2d/dynll2b/zgc:77056/hmgb1a/mtbl/otpb/fam49a/sncb/pgam1b/nat8l/hoxb2a/zgc:153031/vsnl1b/id4/syt3/syngr3b/mab21l2/nxph2b/upf3a/rac3a/rab6ba/elavl4/map1aa/hist2h2l/hoxc1a/rnasekb/tox2/zbtb16a/si:dkey-182g1.2/maptb/si:dkey-175g6.2/zmat4b/gpm6aa/nmu/hmx3a/slc6a5/opcml/dnajc5aa/meis2b/rims4/elavl3/urp1/hoxd3a/stxbp1a/hoxa5a/fndc5b/stmn4l/myt1b/hoxb3a/ube2ql1/slc30a2/crtac1b/gas7a/dynll2a/pou2f2a/zgc:110699/si:dkey-178e17.1/vamp2/glrba/mpped2a/dok6/onecut1/pex5la/stmn2b/eno2/sv2c/glra1/clstn2/atp6v0cb/lhx1a/uts2d"
"16","dorsal diencephalon (thalamus) #4","dorsal diencephalon (thalamus) #4",198,-0.374946795197395,-1.60272560532592,0.000173291948582593,0.0006281833136119,0.000285019652274002,4421,"tags=36%, list=21%, signal=29%","hs3st3l/kcnf1b/dennd2c/syt9b/KCNV1/grin2bb/b3gat1a/kctd8/pou4f1/grik1a/fam107b/ncs1b/fcho1/si:dkey-238f9.1/nat8l/nrgna/rnd1b/atp2b2/ACOT12/ccl44/oprd1b/barhl2/slc8a4a/adam19a/itsn1/foxo1a/CAMK2N1/si:ch211-253h3.1/rtn3/galnt18a/grm1b/roraa/stac/marcksl1a/tanc1a/celf2/tex2l/lrrtm1/rims2a/nfixb/PAMR1 (1 of many)/chn1/si:dkey-164f24.2/havcr2/cnksr2a/slc6a1a/gas7a/pcsk6/ackr3a/mstnb/si:ch211-132b12.1/zbtb18/nfia/mfge8b/rhbdl1/dab1b/si:dkey-7n6.2/fam184b/c1qtnf1/slc8a4b/st6galnac5a/slc35f4/palmdb/igfbp5b/si:ch73-233f7.1/si:dkey-71h2.2/rorcb/ntrk3a/rab32b/mt2/dab2ipb/gria1a"
"17","neurons (glutamatergic) #3","neurons (glutamatergic) #3",228,-0.372595212208232,-1.60766398918831,0.000221028046506283,0.000754095688080258,0.000342148678802295,7266,"tags=44%, list=35%, signal=29%","gng2/ckmt1/rcan3/si:dkey-7j14.5/gng3/cbx1b/msi2a/atp6v1c1a/camk2n1a/necab1/csdc2a/cplx2l/necap1/gap43/paip2b/zgc:65894/ca10a/calm1a/cntnap2a/fxyd6/cd9a/ptmaa/calm2a/marcksb/si:ch211-214j24.9/snap25a/marcksl1b/ppp2r2ca/olfm3a/plxna4/ppiab/stx1b/si:dkey-26c10.5/npas4a/atcaya/dynll2b/syn2a/ppm1k/zgc:77056/hmgb1a/mtbl/vgf/fam49a/ywhag1/sncb/nrn1a/gpc1a/si:dkey-238f9.1/fundc1/syt9a/rnd1b/pgk1/adcyap1b/id4/serp2/syngr3b/upf3a/grin1b/cdk5r2a/elmod1/hmgb3a/rab6ba/spega/elavl4/map1aa/hist2h2l/zfhx3/CAMK2N1/rnasekb/tmem240b/zbtb16a/kif5bb/maptb/bcl2b/cpne4a/gpm6aa/nova2/dnajc5aa/chd5/stxbp1a/bdnf/khdrbs2/slc6a1a/cox6b1/gas7a/bsg/celf4/dynll2a/syt2a/vamp2/stmn2b/eno2/map1ab/pcdh7b/atp6v0cb/ncalda/akap11/lhx1a/ndrg2/slc17a6b"
"18","diencephalon","diencephalon",222,-0.367920589507781,-1.58763577221458,0.000346546226947516,0.00111664895349755,0.000506646530625024,8157,"tags=58%, list=39%, signal=35%","cox7c/CABZ01084566.1/tshz1/paqr5a/lmo4b/znf503/sprn/cspg5b/bcat1/vstm2l/ptmab/cox6a1/chchd10/rnf44/atf4b/rbfox1/ndufb10/hoxa3a/gria2b/znf703/hcn2b/ndufs4/zgc:153426/stmn1b/ndufb11/atp2b1a/prkcda/si:dkey-7j14.5/gng3/msi2a/atp2a3/camk2d2/uqcrfs1/cacng5a/cox5aa/cox5ab/olfm1b/calm3a/nr2f2/lmo7a/snap25b/ypel3/mafgb/znrf3/snap25a/si:dkeyp-123h10.2/ptprea/tubb5/atf5b/si:zfos-2326c3.2/kcnh8/KCNV1/peli3/cry4/gpr22a/creb3l3l/tnrc18/scrt1b/hmgb1a/lhx9/scn4ba/mtbl/mif/nrn1a/gpc1a/slc24a3/tubb2/si:dkey-238f9.1/stc2a/hoxb2a/mef2aa/ca8/atp2b2/klhdc8a/arhgef1b/foxo3a/cirbpa/mab21l2/evx2/elmod1/msi2b/ldhbb/barhl2/baiap2b/r3hdm1/atp2b3b/tpbgl/camta1b/kcnd3/grin2aa/rtn3/si:ch211-284e13.6/cpne4a/grm1b/bach2a/roraa/cacna1g/nova2/ebf1a/meis2b/ddit3/rims4/grid2/ssx2ipb/elavl3/fgf11b/hoxd3a/CU929259.1/hoxb3a/khdrbs2/dazap1/plxdc1/tmeff2a/bsg/dgkh/drd3/plxna1a/map1ab/clstn2/tmem163a/si:ch73-29l19.1/tmtops2b/drd2b/pcdh19/CABZ01075125.1/fam168a/rab32b/fer1l4"
"19","neurons (dienc, glutamatergic, ZLI)","neurons (dienc, glutamatergic, ZLI)",210,-0.378873785741188,-1.62575254809657,0.000445230086314032,0.00129116725031069,0.000585829060939516,6988,"tags=49%, list=34%, signal=32%","camk2n1a/ncam2/olfm1b/cplx2l/gap43/ngb/zgc:65894/ca10a/calm1a/cntnap2a/ptmaa/calm2a/tac1/marcksb/rab39bb/ano8b/si:ch211-214j24.9/snap25a/marcksl1b/cadm2a/ppp2r2ca/olfm3a/plxna4/stx1b/si:dkey-26c10.5/gcfc2/gria4b/creb3l3l/zgc:77056/sncb/nrn1a/gpc1a/cbx8b/si:dkey-238f9.1/sema3fa/fam149b1/fundc1/rnd1b/adcyap1b/id4/si:ch211-266k22.6/si:ch211-196l7.4/mif4gda/grin1b/elmod1/nptx1l/nkx6.1/barhl2/hmgb3a/rab6ba/spega/elavl4/map1aa/sall1a/camta1b/CAMK2N1/uncx/gda/zbtb16a/maptb/gpm6aa/vav3b/nova2/ptprua/fam160a2/nsmfa/elavl3/rims2a/fgf11b/stxbp1a/rbfox3a/cacng8b/top1/atn1/foxp4/NPAS3/ube2ql1/slc6a1a/cox6b1/gas7a/celf4/dynll2a/tbc1d19/rbm11/vamp2/sox11a/onecut1/slc35f3a/pitx3/cyp27a1.4/atp6v0cb/lrrc45/OTUD7A/b4galnt4b/si:dkeyp-113d7.10/fam163b/slc17a6b/si:ch1073-385f13.3/adap2/tenm4/galnt13/stambpl1"
"20","neurons #3","neurons #3",163,-0.38832604343066,-1.60638708569797,0.00043130346926662,0.00129116725031069,0.000585829060939516,7541,"tags=52%, list=37%, signal=33%","pbx3b/chd4a/stmn1b/si:dkey-12h9.6/apba1a/gng2/gng3/spcs3/BNC1/cbx1b/ppp1r14c/polr2l/syt4/mfsd2ab/si:dkey-40m6.8/ppp6r2b/gap43/nr2f2/plppr3a/mt-nd3/fxyd6/ptmaa/marcksb/atp8a2/cacna2d2a/snap25a/marcksl1b/hmgb1b/tubb5/hnrnpr/dnmt3ab/kdm6bb/creb3l3l/si:ch211-150g13.3/tomm7/pus10/sncb/uncx4.1/slc44a2/kif3cb/cntnap2b/nat8l/si:ch73-46j18.5/atrx/cdk5r2a/elmod1/hmgb3a/spega/elavl4/ctso/nkain1/zfhx3/rnasekb/maptb/gpm6aa/nova2/tnrc6c1/chd5/klhl3/acin1a/glt8d2/elavl3/dclk1b/si:dkeyp-117h8.2/foxp4/gpr85/bsg/celf4/zbtb20/si:ch73-290k24.5/zfhx4/sox11a/stmn2b/ephb1/bicd1a/grin2da/cadm3/chd3/atp6v0cb/lhx1a/top1l/ndrg2/fam168a/casc4"
"21","optic tectum (gabaergic) #2","optic tectum (gabaergic) #2",223,-0.362141974307308,-1.56290893553276,0.000478960350454094,0.00132284287268273,0.000600200940418664,7535,"tags=45%, list=36%, signal=29%","nab1a/zgc:153426/aldocb/stmn1b/slc25a38b/gad2/gng2/ckmt1/cacng8a/prkcda/gng3/cbx1b/ppp1r14c/si:ch73-31d8.2/si:ch211-203b8.6/pcp4a/olfm1b/sp5a/cplx2l/calm3a/hivep1/chodl/calm1a/slc32a1/snap25b/ptmaa/calm2a/ypel3/hsbp1a/h1f0/lmo1/ywhaqa/snap25a/marcksl1b/rgs16/slc35g2b/stx1b/npas4a/tfap2e/syn2a/kctd8/fam107b/hmgb1a/ncs1b/syt1a/sncb/rab3ab/fundc1/gabrd/syt9a/pgk1/prkcbb/si:ch211-196l7.4/tsc22d1/nxph2b/SEMA4F/sox14/id2a/map1aa/zgc:114118/znf385c/kctd15a/tmem178b/rnasekb/ndrg4/kcnd1/uncx/slc6a1b/oaz2b/roraa/gpm6aa/nova2/npy/celf2/ajap1/epb41a/stxbp1a/rbfox3a/chn1/camk2a/slc6a1a/plxdc1/bsg/pcp4l1/myrip/bcl11ba/syt2a/vamp2/si:ch73-1a9.3/eno2/mfge8b/fzd9b/pcdh7b/chd3/atp6v0cb/zgc:165603/lhx1a/ndrg2/stc1/fam163b/fam168a"
"22","glia (mature)","glia (mature)",215,0.362236487468369,1.5478187009036,0.000818141547041075,0.00215691862401738,0.000978638214163966,5138,"tags=40%, list=25%, signal=30%","pigr/slc2a12/clec11a/fpr1/slc22a2/mxra8a/naprt/si:dkey-22o22.2/serpine2/slc22a7b.1/adamts1/bmp2a/osr1/si:dkey-184p9.7/tgfbi/cpt1b/slc16a12b/enpp1/mmp2/b4galt1/mmp14a/tnni2b.1/foxc1a/nid2a/tpte/pmp22a/zgc:162612/tdh/mxra8b/steap4/vamp3/zgc:194839/pdk2b/slc47a1/tbx18/ehd1b/slc22a6l/pof1b/pm20d1.1/slc13a4/tfpia/selenbp1/si:ch1073-291c23.2/gpt2l/tmem176l.1/soul5/rbp4/aqp7/clec3ba/slc22a7b.2/foxd1/ntd5/quo/lamc3/timp2b/cyp1d1/si:dkey-188i13.11/fxyd1/mpdu1a/slc23a3/lamb1a/c4/atp6v1e1a/aoc2/colec12/tmem119b/cldn11a/pdgfrl/hgd/slc1a3a/notch2/hpdb/foxf2b/fstl1a/zgc:85777/mgst1.2/npc2/aldoab/grapa/myl9b/igfbp1b/gstp1/grtp1a/alpi.1/rhoub/txnipa"
"23","neurons (glutamatergic) #2","neurons (glutamatergic) #2",209,-0.362340286580208,-1.55061160948679,0.000965557666761891,0.00243488455096477,0.00110475705579164,8805,"tags=62%, list=43%, signal=36%","luzp1/gapdhs/atp5l/hapln4/micu3a/clta/eno1a/tmem179/stmn4/tuba1c/si:dkeyp-69c1.7/atp6v1g1/tpi1b/sez6l2/ndufab1b/si:ch1073-325m22.2/ppm1la/pvalb6/fgf12a/uqcrq/ndufb8/nsfa/cox7c/atp1b3b/chgb/tmie/cox6a1/chchd10/tns1a/ndufb3/rbfox1/gpx4b/ndufb10/hhatla/ndufb5/ndufs4/ndufa2/aldocb/ndufb11/pin1/ckmt1/rcan3/si:dkey-7j14.5/gng3/neflb/stmn3/cox5aa/cox5ab/fgf1a/cplx2l/necap1/abhd3/ndufb9/calm1a/cntnap2a/vamp1/calm2a/snap25a/plxna4/ppiab/dpysl3/sh3glb2b/stx1b/ndufa6/dynll2b/syn2a/ap1s2/ndufa5/zgc:77056/scrt1b/scn4ba/mtbl/ndufa11/nrn1a/cox8a/tpi1a/tubb2/pgam1b/scrt1a/nat8l/cacna2d3/nefma/atp2b2/vsnl1b/mab21l2/nptx1l/ldhbb/elavl4/si:ch211-151p13.8/atp2b3b/map1aa/mafaa/si:dkey-27m7.4/nefmb/camta1b/rgs7bpa/gda/map1b/inab/eef1a2/bcl2b/kcnc3a/slc6a5/gria3a/gabra5/rims2a/pcdh7a/stxbp1a/rbfox3a/cacng8b/fgf12b/stmn4l/camta1a/vsnl1a/cox6b1/dynll2a/igsf9ba/zgc:65851/syt2a/glrba/adam23a/esm1/eno2/cacna1aa/map1ab/pcdh7b/fam184b/glra1/slc17a6b"
