log2FoldChange,pvalue,padj,LLgeneAbbrev
-0.186524645,0.086062133,0.448549937,si:dkeyp-84f3.9
-0.208528996,0.086129926,0.448755361,ngb
0.201928157,0.086183472,0.448886444,ubald1a
0.280944056,0.086264111,0.449158507,pip5k1bb
0.187740768,0.086318608,0.449294323,eif1axa
-0.279558329,0.086463074,0.449617072,adam10b
-0.21080841,0.086549484,0.449617072,cmtr2
-0.166942298,0.08656119,0.449617072,rdh12
0.312539642,0.086578404,0.449617072,slc5a6a
0.770927974,0.086582194,0.449617072,rb1cc1
-0.256326377,0.086597739,0.449617072,ch25hl2
-0.405352057,0.08662514,0.449617072,glod4
-0.116172018,0.086669621,0.449617072,rabgap1l
0.216084933,0.086674711,0.449617072,tamm41
-0.419999997,0.086693179,0.449617072,ttpa
0.296978253,0.086693382,0.449617072,otulinb
0.720567942,0.086727768,0.449632127,rsrp1
-0.167427888,0.086816663,0.449632127,rad21a
0.245760892,0.086840183,0.449632127,phf23b
-0.217268751,0.086860205,0.449632127,stk17a
-0.501398258,0.086894045,0.449632127,zap70
0.330719522,0.086902074,0.449632127,si:ch211-14c7.2
-0.177812214,0.086911446,0.449632127,phf3
-0.245548081,0.086958506,0.449632127,vps26bl
-0.16966354,0.086960826,0.449632127,slc25a40
-0.292152989,0.086980628,0.449632127,ctsk
-0.206094694,0.087044734,0.449816463,LO018197.1
0.625375564,0.087173152,0.450332917,add1
0.590767564,0.087305729,0.450870509,CABZ01074307.1
-0.183319756,0.087346978,0.450936257,mgst1.1
-0.151021834,0.08739028,0.451012563,nbr1a
0.276626732,0.087487683,0.451367936,mt-nd3
0.419351258,0.087541563,0.451498609,tmem17
0.181349932,0.087645563,0.451698985,anapc4
-0.218444623,0.087688647,0.451698985,gnpat
-0.210331712,0.087697468,0.451698985,gata3
-0.257237771,0.087706545,0.451698985,mcf2b
0.336883429,0.087733562,0.451698985,stk25a
0.561393588,0.087751804,0.451698985,arhgef5
-0.199440632,0.087842974,0.452021135,dnmt3bb.3
0.230824013,0.087935861,0.452252593,rpl27
0.450767201,0.087945154,0.452252593,dhrs3a
0.262973946,0.088153661,0.453162008,SIKE1
-0.239720322,0.088179314,0.453162008,nwd2
-0.1593746,0.088244293,0.453340613,rnf11a
1.201403774,0.08832018,0.453340613,shroom3
0.387093653,0.088334859,0.453340613,fam107b
0.244849781,0.088376677,0.453340613,rc3h1a
0.360888232,0.088421605,0.453340613,si:dkey-102m7.3
0.343944286,0.088422355,0.453340613,mmd2a
-0.226953654,0.088428262,0.453340613,si:ch211-161h7.4
-0.109798427,0.088443419,0.453340613,csde1
-0.514947755,0.088498429,0.453475584,r3hdm4
0.308984338,0.088566512,0.45356182,aasdhppt
-0.18914541,0.088594059,0.45356182,zgc:162698
-0.187838133,0.088648982,0.45356182,bmt2
-0.280734382,0.088655003,0.45356182,nemp1
0.444868058,0.088658672,0.45356182,zbbx
0.203357005,0.088691729,0.453584191,ncam1a
0.202967602,0.08877237,0.453849816,gas6
0.195916035,0.088905994,0.454303196,atp5po
-0.297341669,0.08891851,0.454303196,retreg1
0.284827731,0.089005617,0.454601361,XLOC_009819
-0.241195006,0.089072056,0.454793808,hibadha
0.17203337,0.089193545,0.455267114,zfyve9a
-0.15911073,0.089271718,0.455419283,ppardb
0.352345933,0.089324629,0.455419283,drp2
-0.166617149,0.089358923,0.455419283,si:ch211-194k22.8
0.423704906,0.089379754,0.455419283,CR388040.1
0.153519507,0.089405305,0.455419283,ablim1a
0.159994105,0.089436276,0.455419283,ccdc97
0.338344416,0.089444462,0.455419283,selenow2a
-0.107744592,0.089453759,0.455419283,rap2c
-0.343003777,0.089544376,0.455733898,cyp4t8
-0.135024548,0.089691353,0.456120883,ufd1l
-0.518148125,0.08970178,0.456120883,bsx
-0.194112772,0.089706947,0.456120883,gabrb3
-0.211071903,0.089801348,0.456442675,rgmd
-0.138823428,0.089903891,0.456442675,neurod6b
0.118166228,0.089917719,0.456442675,fam13b
-0.155637818,0.089969335,0.456442675,phax
0.295664094,0.090005956,0.456442675,gpcpd1
-0.340914305,0.09004256,0.456442675,ghrb
0.193264763,0.090046394,0.456442675,lamtor4
-0.789955793,0.09007045,0.456442675,krt4
-0.37383626,0.09011048,0.456442675,irgq1
-0.139366611,0.090113039,0.456442675,mtch2
-0.428409335,0.090139481,0.456442675,tfa
-0.149184018,0.090141663,0.456442675,larp4b
0.231567966,0.09014548,0.456442675,bbip1
-0.13095564,0.090357981,0.456827949,ankrd28b
0.302890673,0.090380051,0.456827949,CABZ01054394.1
-0.243948538,0.090384232,0.456827949,zbtb44
0.313777513,0.090423441,0.456827949,GABRA2
0.179945577,0.090433593,0.456827949,timm9
0.22991496,0.090439911,0.456827949,tspan17
-0.211538223,0.090450933,0.456827949,ucp1
-0.146906978,0.090452685,0.456827949,rab3aa
0.304475037,0.090552142,0.457055376,cyldl
0.193766178,0.090555523,0.457055376,soga1
0.256787021,0.090646812,0.457370148,ches1
-0.34247637,0.09072141,0.457560934,rest
0.325893358,0.090742496,0.457560934,gsdf
0.122043427,0.09081977,0.457804595,selenou1a
-0.602426677,0.090860715,0.457820869,olfml3a
0.302417955,0.090890162,0.457820869,etv5a
0.313551849,0.090909854,0.457820869,hnrnpa1a
-0.203227518,0.091059871,0.458430353,nipblb
-0.241523497,0.091253328,0.458942947,vwa5b1
0.149572315,0.091255296,0.458942947,mrps16
0.298446173,0.091259973,0.458942947,adgrd2
-0.208503991,0.091277782,0.458942947,tmem106a
-0.182334333,0.0914422,0.459623492,dnajc5ab
0.143304404,0.091540902,0.4599734,hiat1b
-0.306350817,0.091599575,0.460122006,XLOC_043857
-0.296311315,0.091697468,0.460233016,flvcr2b
0.214558568,0.091702196,0.460233016,gria3a
0.255195226,0.091716094,0.460233016,st3gal3b
-0.318189658,0.091738093,0.460233016,atp8a1
0.094363618,0.091847086,0.460545676,emc6
-0.21358862,0.091865976,0.460545676,prkag3a
-0.241492775,0.091887789,0.460545676,wapla
0.141667345,0.091960001,0.460761566,ssh1b
0.307105232,0.092100795,0.461069132,myo5ab
-0.30973642,0.092114519,0.461069132,mt-cyb
-0.154503729,0.092124445,0.461069132,spen
0.567104276,0.092138017,0.461069132,msrb1a
-0.15169382,0.092210125,0.461283996,CABZ01088109.1
0.421295755,0.092292509,0.461550109,galnt13
0.225850852,0.092381024,0.461846708,LO017872.1
0.250856563,0.092573193,0.462489343,rps15
-0.216724891,0.092580452,0.462489343,slc37a1
-0.212489933,0.09259731,0.462489343,usf1
0.294187869,0.092688127,0.462747774,cacna1g
0.181926139,0.092707579,0.462747774,XLOC_027918
-0.177142426,0.092751828,0.462822549,ical1
-0.221172615,0.092794208,0.462836933,CABZ01113954.1
0.376018183,0.092813249,0.462836933,prkar2ab
-0.373134105,0.092912949,0.462863684,si:dkey-262g12.12
0.327454024,0.092937219,0.462863684,CABZ01079281.1
-0.219736931,0.092947384,0.462863684,hip1rb
-0.115132629,0.092971614,0.462863684,rapgef2
-0.128539489,0.093005988,0.462863684,sf1
-0.417540068,0.093020485,0.462863684,si:ch211-193c2.2
0.372737488,0.093023512,0.462863684,slc2a1b
0.240734242,0.093102378,0.462938268,ccdc12
-0.220821818,0.093120355,0.462938268,nop14
-0.155852967,0.093126328,0.462938268,tenm1
0.303486862,0.093256408,0.463271441,XLOC_011126
0.319928228,0.093287338,0.463271441,plp2
0.322672325,0.093289878,0.463271441,ahr2
-0.181115697,0.093332072,0.463271441,si:dkey-102f14.5
-0.141423493,0.093339835,0.463271441,ppp2r2bb
-0.285667383,0.09337904,0.463320603,arhgef10lb
-0.40977158,0.093451839,0.463479514,CT573433.1
-0.168145247,0.093473139,0.463479514,kirrel3a
-0.167598809,0.093498998,0.463479514,cep131
0.298236695,0.093539336,0.463530131,lmo2
0.124229742,0.093567835,0.463530131,prpf19
-0.360748933,0.093691146,0.463995645,si:dkey-16p6.1
-0.301189354,0.093736825,0.464076524,flrt1b
0.180724341,0.093781337,0.464138542,fam214a
0.233526872,0.093834483,0.464138542,mn1a
0.391435731,0.093837407,0.464138542,tmem121b
-0.247131045,0.093943977,0.464520361,zgc:101765
-0.461228155,0.094022064,0.464619636,si:ch211-114c17.1
-0.156195522,0.094022819,0.464619636,skia
-0.525981898,0.094193327,0.4653168,rbp1
0.241631393,0.0942437,0.465333072,cahz
0.301305037,0.094255475,0.465333072,atp7a
-0.16412134,0.094330817,0.465438585,srp68
-0.17254551,0.094347837,0.465438585,srpk1b
-0.184043843,0.094365149,0.465438585,pgam5
0.745549513,0.094586312,0.466383956,si:ch73-263o4.4
-0.423572283,0.094639476,0.466500632,her4.2
0.504181319,0.094685158,0.466580369,trib1
-0.283765802,0.09474616,0.466735523,trmo
0.183885485,0.094791831,0.466794343,tmem63ba
-0.195087709,0.094821914,0.466794343,mtmr2
0.144171837,0.094846659,0.466794343,kat8
-0.120839437,0.094883123,0.466828509,hnrnpabb
0.376468085,0.094966579,0.467093783,htra1b
-0.157370935,0.095190543,0.467988098,ppp2r5ea
0.145793592,0.095304589,0.467988098,tcea1
0.612580383,0.095322782,0.467988098,pkd1b
0.179668792,0.09540502,0.467988098,peli1b
-0.19591659,0.095434639,0.467988098,tmem240a
-0.179934829,0.095443333,0.467988098,adra2c
-0.214799375,0.095443895,0.467988098,mgat4c
0.252947746,0.095444402,0.467988098,rbmx
-0.276057035,0.09546431,0.467988098,olig2
-0.114753244,0.095474005,0.467988098,prrc2a
-0.140114392,0.095496486,0.467988098,tmx4
-0.170681582,0.095522985,0.467988098,si:ch211-40k21.5
-0.350169242,0.095533142,0.467988098,si:dkey-31g6.6
0.119474762,0.095564546,0.467996952,fgfr1op
0.293255976,0.095635379,0.468089925,si:ch211-152c8.4
0.195982243,0.095669133,0.468089925,rnf7
0.21470015,0.095685496,0.468089925,bcl11ba
-0.312645302,0.095720615,0.468089925,si:ch73-233k15.2
0.211832004,0.09573437,0.468089925,gabbr1a
-0.427569087,0.09576114,0.468089925,XLOC_031633
-0.274801613,0.095833013,0.46829649,ubc
-0.180906538,0.095967461,0.468808609,ccdc85b
0.163574097,0.096007802,0.46886083,ank3b
0.286207923,0.096143345,0.469377804,nln
0.212517543,0.096205148,0.469432206,kcnh3
-0.369984936,0.096245637,0.469432206,fbln7
0.09649449,0.096277644,0.469432206,idh2
0.73227684,0.096285563,0.469432206,krt15
0.160905652,0.09630292,0.469432206,rapgef5b
0.272910339,0.09636012,0.469505641,pmt
0.310590859,0.09644953,0.469505641,fbxl14b
0.210808475,0.096458131,0.469505641,cdc37l1
-0.26878256,0.096461263,0.469505641,si:ch211-266k22.6
-0.314608291,0.096469702,0.469505641,bin2b
0.202406508,0.096496132,0.469505641,ndufaf7
-0.195160966,0.096558766,0.469665879,ube2e2
-0.312912773,0.096593621,0.469690939,camk1da
-0.123986319,0.096652968,0.469693829,nalcn
-0.174949013,0.096653622,0.469693829,rbm42
-0.20015804,0.096720227,0.469761963,fam102bb
0.544162754,0.096753131,0.469761963,cfap100
0.159464697,0.096756764,0.469761963,si:ch211-225b11.1
-0.20491444,0.096795544,0.469805998,klc1b
-0.30559823,0.096919815,0.470264816,zgc:123181
-0.152249867,0.097068495,0.470498056,rnf103
0.216445495,0.097069325,0.470498056,phb2b
-0.181474296,0.09708248,0.470498056,canx
0.174403495,0.0970869,0.470498056,prdm9
0.16609424,0.097127333,0.470549791,enah
-0.945176254,0.097191881,0.470718288,oclna
0.294540798,0.097387431,0.471391854,erfl3
-0.121693468,0.097390577,0.471391854,rbm39b
0.213126433,0.097500344,0.471658407,syne1b
-0.137069503,0.097512966,0.471658407,socs5a
-0.178345389,0.097535129,0.471658407,tpd52l2a
-0.492174318,0.097716039,0.472370294,XLOC_008993
-0.160523966,0.097754654,0.472370294,cox10
-0.282693679,0.097771958,0.472370294,ankrd34bb
-0.174995576,0.098020067,0.47342435,ahsa1b
0.143673902,0.098096429,0.473469556,hnrnpd
0.253728506,0.098104643,0.473469556,zgc:114118
0.315061026,0.098154867,0.473469556,znrf2a
-0.168306627,0.098169252,0.473469556,spon1b
-0.254178577,0.098179136,0.473469556,phf20a
0.509745212,0.098271588,0.473722864,hdc
-0.242980309,0.09830404,0.473722864,camkva
-0.21904718,0.098321617,0.473722864,fbxl2
0.253215332,0.098377968,0.473722864,znf385b
-0.208871611,0.098386136,0.473722864,si:ch211-213a13.1
-0.129596351,0.098411409,0.473722864,dicer1
0.317029826,0.098574212,0.473799382,galn
-0.280656519,0.098616817,0.473799382,adcy1b
-0.333582939,0.098629245,0.473799382,AL929243.1
-0.259565612,0.098629954,0.473799382,slc35a3a
-0.373383061,0.098661068,0.473799382,itga3a
-0.598788012,0.098661405,0.473799382,cfi
0.242608044,0.098686017,0.473799382,ino80da
0.145060193,0.098690575,0.473799382,dgat1a
0.146404924,0.098697534,0.473799382,eif3k
-0.301394395,0.098726931,0.473799382,bloc1s3
0.275451274,0.098815569,0.474080884,cebpb
0.138295853,0.098978665,0.47471933,cdk5r2a
-0.274361265,0.099057527,0.474795827,tada2b
-0.258407455,0.099094341,0.474795827,LOC103909195
-0.252891277,0.099115344,0.474795827,si:dkeyp-69e1.8
0.674320955,0.099144932,0.474795827,hnrnpa0a
-0.309497137,0.09916601,0.474795827,man2b2
-0.181116325,0.099174769,0.474795827,ubtf
-0.162335879,0.0992688,0.474850033,ndfip1
-0.192582477,0.099301134,0.474850033,tdrd3
-0.334744423,0.099306833,0.474850033,ghra
-0.118751671,0.099347491,0.474850033,sec23ip
-0.192444982,0.099364153,0.474850033,ccdc136b
0.219658369,0.099366266,0.474850033,tac1
0.168230983,0.099412964,0.474929666,tmub1
0.278894397,0.099572551,0.475548398,tcf7l1b
-0.355270945,0.099649385,0.475699378,XLOC_013326
-0.221397277,0.099664329,0.475699378,slc16a3
-0.194363975,0.099767958,0.475833632,si:dkey-71l1.1
-0.149160121,0.099775762,0.475833632,churc1
-0.118054338,0.099789821,0.475833632,rundc3ab
0.408431406,0.099843655,0.475833632,si:dkey-66i24.7
-0.163067432,0.099859245,0.475833632,zgc:153521
0.560780714,0.099902275,0.475833632,si:dkey-9i23.15
0.281184712,0.099903096,0.475833632,tmem248
0.188261012,0.099952752,0.47592679,ptpn23a
0.320539114,0.100003972,0.476027335,si:ch211-194e15.5
-0.188191621,0.100102466,0.476269827,AL954741.2
0.229041946,0.100115152,0.476269827,mir125a-2
0.208961372,0.100161748,0.476348187,rpl29
0.214580079,0.100197007,0.476372602,rcc2
0.266258443,0.10023965,0.476432096,CABZ01101984.1
0.365499827,0.100289998,0.476528168,tshz3a
-0.257675617,0.100437271,0.477014693,ift140
-0.122142475,0.100452724,0.477014693,rfx5
0.320183068,0.100493939,0.477067142,havcr2
0.392561787,0.100571791,0.477293435,ctif
-0.433769759,0.100657541,0.477417046,zgc:77938
-0.290781157,0.10065822,0.477417046,fbxo10
0.224123995,0.100743603,0.47754197,erc2
-0.150865738,0.100744957,0.47754197,mtmr6
-0.17518962,0.100786888,0.477597558,ppp1r9a
0.11918834,0.10082828,0.477650568,cs
-0.213035171,0.100861478,0.477664734,klhl36
0.143956254,0.10094918,0.47792416,hmgn2
0.103025348,0.100976704,0.47792416,efnb3b
-0.569268108,0.101047158,0.478114516,LOC101884918
0.141224299,0.101106146,0.478250522,mrpl13
0.208572963,0.101171033,0.478306664,XLOC_023916
-0.19333295,0.101185705,0.478306664,prickle2b
0.202912283,0.101216604,0.478306664,mrpl57
0.326588692,0.10125526,0.478306664,XLOC_034394
-0.488984222,0.101297522,0.478306664,foxl2a
-0.249332362,0.101333298,0.478306664,nr2f2
-0.142574822,0.101339937,0.478306664,phip
-0.196931671,0.101359997,0.478306664,ahi1
0.436291865,0.101414672,0.478318249,CABZ01093502.1
0.273396296,0.101422949,0.478318249,mtx1b
0.286917029,0.101473179,0.478392137,snx33
-0.168999744,0.101520136,0.478392137,elac2
-0.203127291,0.101537429,0.478392137,cry4
0.359139046,0.101559628,0.478392137,CR354430.3
-0.305572209,0.10159061,0.47839557,XLOC_014349
-0.434856498,0.101724434,0.478883143,gch1
-0.151650433,0.101784864,0.479025016,zgc:109889
-0.399291681,0.10187788,0.47927853,foxd1
-0.215870366,0.101914664,0.47927853,xpc
-0.221927542,0.101929659,0.47927853,tnfaip1
0.203400607,0.102072139,0.479588276,cldnk
-0.44384046,0.102095817,0.479588276,ptx3a
0.108940904,0.10211227,0.479588276,uqcrc2b
0.195015264,0.102116848,0.479588276,ubl7b
0.135903016,0.102226113,0.479893676,si:ch211-212o1.2
-0.172062821,0.102263941,0.479893676,ppap2d
-0.516587544,0.10227292,0.479893676,XLOC_043195
0.200644913,0.102385452,0.480148854,zmiz2
-0.707251033,0.102388031,0.480148854,stat1b
0.395732432,0.10246035,0.480310211,plekhh1
-0.224089506,0.102490125,0.480310211,XLOC_010908
-0.154888771,0.102533309,0.480310211,nle1
0.293310928,0.102555326,0.480310211,slc25a42
-0.13263126,0.102574311,0.480310211,rp2
0.184303019,0.102628422,0.480421328,si:dkey-78l4.14
-0.205200493,0.102740341,0.480802905,vcla
-0.159610382,0.102853706,0.481191022,ift52
0.266062185,0.102897607,0.481254025,rnf144b
-0.180300467,0.102954527,0.481377864,tmtc3
-0.184220979,0.102992189,0.481411611,gemin8
0.14019077,0.103140958,0.481858372,smim12
-0.262478168,0.103148712,0.481858372,hmgb3a
-0.310723192,0.10323749,0.481992168,kbtbd3
-0.225085331,0.103263691,0.481992168,commd5
0.105011429,0.103268796,0.481992168,tusc3
-0.199681983,0.103373161,0.482261069,vps16
0.326560764,0.103399957,0.482261069,myh11a
-0.167935842,0.103417902,0.482261069,mindy3
0.161818751,0.103456265,0.482263486,hmga1b
0.309692881,0.103479416,0.482263486,neu3.1
0.371959412,0.103567264,0.482439182,fam163b
-0.102613756,0.103578133,0.482439182,ap3m2
0.136993489,0.10362734,0.48246498,ciapin1
0.536434203,0.103644693,0.48246498,otog
0.302670362,0.103764152,0.48272831,SLCO3A1 (1 of many)
-0.197250426,0.103791551,0.48272831,si:ch73-376l24.3
0.200755283,0.103792845,0.48272831,rpl18
0.1985283,0.103923312,0.482984084,adam19b
-0.131626057,0.103980472,0.482984084,dazap2
-0.403885433,0.104051215,0.482984084,ppp1r35
0.264554766,0.104100989,0.482984084,stc1
-0.212980983,0.104222353,0.482984084,usp45
0.144427208,0.104226114,0.482984084,wrb
0.214085449,0.104257659,0.482984084,castor1
-0.289640405,0.104270263,0.482984084,rc3h2
-0.185980125,0.104293955,0.482984084,pkib
0.206063452,0.104300329,0.482984084,baiap2b
0.410410068,0.104301203,0.482984084,egfl7
0.14129119,0.10433461,0.482984084,mccc1
0.382395188,0.104334932,0.482984084,upp1
-0.213186982,0.104340563,0.482984084,slc15a4
0.254434984,0.104344442,0.482984084,XLOC_033403
-0.209924283,0.104352664,0.482984084,zgc:101016
-0.167432778,0.104367079,0.482984084,denr
0.271863356,0.10454545,0.483667994,brd1a
-0.156233937,0.104576712,0.48367037,psmf1
0.178983888,0.104636193,0.48367037,emc9
-0.125143013,0.104637724,0.48367037,actr1
0.230011184,0.104734323,0.483975407,cep70
0.553637897,0.104829152,0.484272093,chl1a
-0.152576559,0.105172102,0.4857145,vps4b
-0.154624697,0.105248823,0.485926904,ipo4
-0.098290988,0.105384914,0.486159626,dnm1l
0.275410212,0.105390381,0.486159626,hhatla
0.309444193,0.10545741,0.486159626,nprl2
0.175688875,0.105461472,0.486159626,gda
-0.280310979,0.105478086,0.486159626,trim3a
-0.194270254,0.105544313,0.486159626,pigq
-0.314824251,0.10554913,0.486159626,rab33ba
-0.237918484,0.105561202,0.486159626,zgc:153916
-0.188098736,0.105575928,0.486159626,b3glcta
0.179701079,0.105622856,0.486166151,tpt1
0.677496276,0.105638835,0.486166151,kcnb2
0.415600131,0.105676262,0.486182119,si:ch211-1a19.3
-0.176587771,0.1057169,0.486182119,FO704819.1
-0.30216047,0.105734542,0.486182119,rxfp2a
0.163449717,0.105790488,0.486215279,timm23a
-0.155147118,0.105812138,0.486215279,med19b
0.269559131,0.10587249,0.486215279,ccdc9b
-0.336560746,0.10588673,0.486215279,b3galt4
-0.556090648,0.105895492,0.486215279,sar1b
0.503508412,0.106013211,0.486571144,nfil3-6
-0.116746162,0.106034539,0.486571144,nrd1a
-0.124034648,0.106076259,0.486621378,st3gal5
0.233367137,0.106209019,0.487036112,hdac4
-0.256401748,0.106258056,0.487036112,mt-nd4l
0.241766415,0.106285433,0.487036112,fblim1
-0.128049141,0.106289864,0.487036112,rab2a
0.217485558,0.106413156,0.487459801,nphp4
0.491835453,0.106451395,0.487493747,capn5b
0.644014887,0.106542616,0.487770235,ifi45
0.246552185,0.106609809,0.487895577,anapc10
-0.207030245,0.1066465,0.487895577,galnt18a
-0.132549414,0.106662557,0.487895577,rtn4a
-0.181037703,0.106729535,0.488060767,nedd4l
0.305552497,0.106790655,0.488199084,pou3f2b
-0.159966283,0.106832253,0.488248096,top1
-0.381960257,0.106871317,0.488285508,si:dkey-262g12.14
0.319956153,0.107041146,0.488795898,CU234171.1
-0.339849819,0.107073904,0.488795898,nkx2.4b
0.226344136,0.10707576,0.488795898,srbd1
-0.206791577,0.107231598,0.489366018,pmm2
-0.376800043,0.107296025,0.489518767,arhgap4a
-0.407128098,0.107361118,0.489564471,nrip1a
0.173853981,0.107368879,0.489564471,fth1b
0.98105558,0.107398922,0.489564471,l3mbtl4
-0.305274981,0.107471254,0.489674357,fat1b
-0.121860498,0.107484961,0.489674357,atrxl
-0.223226662,0.107573995,0.48993882,cpne2
0.332585487,0.107740402,0.490555421,CU929451.2
-0.242923661,0.107918913,0.49122676,tuba1b
-0.132099561,0.107963022,0.49125335,si:ch211-259g3.4
0.343245688,0.107986887,0.49125335,LOC101886114
-0.120246674,0.108088457,0.491573994,hspa4b
0.392660699,0.108125413,0.491600676,zgc:154046
0.235339014,0.108233659,0.491951378,cox19
0.217332256,0.108294176,0.492079866,snap29
0.545798837,0.108324164,0.492079866,slc30a10
-0.116146903,0.108381584,0.492161865,si:dkey-87k14.1
-0.165099075,0.10841766,0.492161865,ppp1r9ba
-0.122255848,0.108439789,0.492161865,farsb
-0.168400931,0.108466711,0.492161865,crbn
-0.812471605,0.108706035,0.492741898,CABZ01074363.1
0.225475809,0.108721438,0.492741898,rpl9
-0.179666358,0.108731676,0.492741898,calr
-0.27785448,0.10877159,0.492741898,ikzf2
-0.154140083,0.108786354,0.492741898,slc11a2
0.260908992,0.108796927,0.492741898,BX469902.1
0.215381742,0.108812667,0.492741898,tmem198b
-0.236867911,0.108945052,0.49292063,klf7a
0.315103652,0.108958759,0.49292063,coro1a
-0.186171112,0.108969793,0.49292063,hadhaa
-0.728676215,0.109018985,0.49292063,XLOC_029275
0.175627589,0.109032777,0.49292063,ints12
0.182727861,0.109063798,0.49292063,FAM53C
0.329803263,0.109107416,0.49292063,sowahd
-0.160366014,0.109119621,0.49292063,hmga1a
-0.173922065,0.10916305,0.49292063,arl16
-0.608519879,0.109163855,0.49292063,foxj3
0.360662251,0.109253041,0.492948392,ube2c
-0.276996628,0.109254758,0.492948392,gatad2b
-0.124209775,0.109269729,0.492948392,atp2b1a
0.152607659,0.109294698,0.492948392,si:ch211-200p22.4
-0.444470491,0.109325957,0.492948778,si:ch211-51h4.2
-0.152251196,0.109403055,0.493153356,fam8a1b
-0.199491179,0.109453295,0.493153356,rrp9
0.479118487,0.109491205,0.493153356,si:dkey-117n7.5
0.170421788,0.109507855,0.493153356,thoc7
-0.083171588,0.109527262,0.493153356,sh3bp5b
-0.277340857,0.109569107,0.493201333,rock2b
-0.159571791,0.109628379,0.493327707,nelfb
-0.381260209,0.109774508,0.493844748,gpc1a
-0.288362114,0.109857329,0.493975643,ago3b
-0.216296564,0.109882451,0.493975643,rrp12
0.176937115,0.109915601,0.493975643,otulina
0.271482145,0.109928558,0.493975643,COA4
-0.159444607,0.110002958,0.494169536,dhrs7b
-0.297219956,0.110247449,0.494987084,mansc1
-0.198654412,0.110271649,0.494987084,pcdh2g17
0.258315858,0.110279535,0.494987084,CCDC127
-0.205815292,0.110310155,0.494987084,CABZ01068469.1
0.326612155,0.110371193,0.494992028,onecut2
-0.147666443,0.110373863,0.494992028,myt1a
-0.156399145,0.110580608,0.495778611,gpr107
-0.35749589,0.110735837,0.496233368,zgc:171489
0.199670332,0.110744802,0.496233368,tnika
-0.142910861,0.110857964,0.496507685,si:dkey-19e4.5
0.303020802,0.110930941,0.496507685,thap3
-0.133233182,0.110943925,0.496507685,ap1g2
0.332696937,0.110974836,0.496507685,grin3ba
-0.162979857,0.110994861,0.496507685,grk5l
0.183686473,0.111014898,0.496507685,cox7a2a
-0.233842605,0.111025813,0.496507685,ern1
-0.155966444,0.111182929,0.496836054,phactr3a
-0.183886225,0.111209897,0.496836054,dync1i2b
0.278540457,0.111227282,0.496836054,foxj2
0.362920772,0.111260676,0.496836054,mogat3b
-0.200368023,0.111272131,0.496836054,megf11
-0.34432332,0.111287757,0.496836054,cp
0.155291138,0.111347241,0.496843999,bicd1a
0.361204395,0.111352377,0.496843999,cmasa
-0.178697934,0.111428126,0.496936511,nr2c2
-0.150319597,0.111435962,0.496936511,riok3
0.212919314,0.111559892,0.497303168,lgals2a
-0.180520841,0.111623607,0.497303168,tmem184ba
0.208764947,0.111678699,0.497303168,ift20
0.143296863,0.111712212,0.497303168,chchd10
-0.218681475,0.111761947,0.497303168,mpp1
-0.33531003,0.111762626,0.497303168,col24a1
0.239878224,0.111778576,0.497303168,si:ch211-207i20.3
-1.143938334,0.11178206,0.497303168,rho
0.510869314,0.111801224,0.497303168,grhl1
0.212283906,0.111832936,0.497304333,bnip1a
-0.143186644,0.111981113,0.497797336,mlst8
0.400937935,0.112031283,0.497797336,dacha
-0.17198388,0.112038242,0.497797336,znf1010
-0.133121556,0.112328696,0.498947658,hira
0.255925696,0.112401095,0.499037226,tbc1d14
0.298852346,0.112411978,0.499037226,ankrd39
-0.098951308,0.112478124,0.499190732,sema6a
0.242107506,0.112571764,0.499466133,glipr1b
-0.163086102,0.112651207,0.499678412,zmym4
-0.301535527,0.112688556,0.499703906,wash1
0.200489167,0.112760848,0.499704538,nexmifa
-0.255888019,0.112936771,0.499704538,pigm
0.29110438,0.112938822,0.499704538,fat3a
-0.176514347,0.112942561,0.499704538,pbrm1l
0.439298196,0.112947724,0.499704538,cyp1b1
0.176136202,0.112967287,0.499704538,supt20
0.205444491,0.112974235,0.499704538,rpl24
-0.208002971,0.11297463,0.499704538,zfyve27
0.120203308,0.113000039,0.499704538,ptprsa
0.224976186,0.113016979,0.499704538,si:dkey-21c1.1
-0.130110458,0.113077568,0.499704538,sptbn2
0.140443478,0.113097608,0.499704538,tdrkh
-0.146662769,0.113138017,0.499704538,AL935174.2
0.221831449,0.113157851,0.499704538,pld2
-0.290772546,0.113206783,0.499704538,mt-atp8
0.257777279,0.113221044,0.499704538,zgc:110366
-0.152384543,0.113225913,0.499704538,fam49al
0.190235892,0.113305387,0.49991576,btf3
-0.10837266,0.113367464,0.500050129,tada3l
-0.143857888,0.113407421,0.500086878,eea1
-0.119242168,0.113540669,0.500343217,si:dkey-21e5.1
0.153993782,0.113553584,0.500343217,brd7
-0.16239488,0.113560476,0.500343217,tubgcp2
0.456170588,0.113593394,0.500348843,klf2a
0.150265884,0.113800475,0.500752581,mrps26
-0.100647059,0.113806116,0.500752581,cltcb
-0.12923311,0.113823528,0.500752581,cuedc1a
-0.157798621,0.113852431,0.500752581,zfp36l2
-0.111288876,0.1138685,0.500752581,yy1a
0.177407616,0.113875057,0.500752581,mrpl40
0.227601109,0.113937903,0.500790015,tigara
0.336369445,0.113946909,0.500790015,efcab11
-0.197574348,0.114071271,0.50119728,tspan3b
-0.192825669,0.114241152,0.501668269,topbp1
